,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-4.97,1.0,-5.61,0.95,-4.97,1549494000,0,7.024,200,0.99
1,-9.4,1.0,-6.69,0.92,-5.66,1549497600,0,6.962,111,2.25
2,-7.54,1.0,-6.0,0.95,-5.34,1549501200,0,6.962,80,1.34
3,-7.18,1.0,-5.68,0.95,-5.03,1549504800,0,7.149,331,1.34
4,-7.18,1.0,-5.68,0.95,-5.03,1549508400,0,7.272,148,1.34
5,-9.65,1.0,-5.68,0.95,-5.03,1549512000,0,7.522,221,3.1
6,-9.0,,-4.99,0.97,-4.65,1549515600,0,,167,2.91
7,-8.01,0.75,-6.0,0.86,-3.97,1549519200,0,7.83,178,2.76
8,-7.8,0.75,-6.0,0.86,-3.97,1549522800,0,7.83,175,2.56
9,-6.45,0.75,-5.68,0.82,-2.98,1549526400,0,7.83,191,2.41
10,-5.3,0.75,-3.99,0.88,-2.27,1549530000,1,7.986,182,2.15
11,-4.61,0.36,-3.99,0.82,-1.29,1549533600,1,8.08,206,2.56
12,-3.16,0.61,-3.3,0.8,-0.29,1549537200,2,8.452,218,2.31
13,-3.54,0.61,-1.63,0.89,0.02,1549540800,2,8.452,196,3.07
14,0.02,0.75,0.76,0.89,2.41,1549544400,1,8.452,209,2.31
15,-1.75,0.83,1.06,0.95,1.72,1549548000,1,8.203,185,3.41
16,0.78,0.75,1.75,0.89,3.4,1549551600,0,8.452,200,2.76
17,0.65,0.75,2.77,0.96,3.4,1549555200,0,8.452,242,2.91
18,0.54,0.75,2.71,1.0,2.71,1549558800,0,8.452,230,2.15
19,-0.01,0.36,2.07,0.96,2.71,1549562400,0,8.763,225,2.72
20,-0.64,0.75,2.34,1.0,2.34,1549566000,0,8.452,221,2.95
21,-1.49,0.75,0.99,0.91,2.34,1549569600,0,8.142,251,4.14
22,-0.88,0.75,0.99,0.93,2.03,1549573200,0,8.142,235,2.79
23,-1.7,0.75,0.32,0.96,0.95,1549576800,0,8.452,180,2.31
