,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,21.99,0.75,16.38,0.71,21.89,1564178400,0,9.07,233.0,8.8,3.6
1,20.92,0.75,15.69,0.72,20.89,1564182000,0,9.07,300.0,,5.7
2,20.02,0.44,16.38,0.8,19.88,1564185600,0,9.07,170.0,,3.13
3,20.4,0.44,16.38,0.78,20.27,1564189200,0,8.763,101.0,,1.0
4,19.38,0.44,16.07,0.82,19.27,1564192800,0,8.763,,,0.0
5,19.43,0.44,16.38,0.83,19.27,1564196400,0,9.07,235.0,,3.56
6,17.92,0.44,16.69,0.94,17.65,1564200000,0,8.017,240.0,,3.56
7,17.92,0.44,16.69,0.94,17.65,1564203600,0,9.07,249.0,,2.91
8,18.08,0.19,17.65,1.0,17.65,1564207200,1,9.07,191.0,,2.09
9,18.38,0.44,17.69,0.98,17.96,1564210800,2,9.07,102.0,,1.69
10,20.6,0.44,17.38,0.83,20.34,1564214400,3,9.383,175.0,,2.31
11,22.58,0.44,17.69,0.75,22.33,1564218000,5,9.07,303.0,,2.15
12,21.78,0.75,16.69,0.73,21.64,1564221600,5,9.383,4.0,,2.09
13,22.76,0.44,16.69,0.69,22.64,1564225200,7,9.691,2.0,,1.69
14,24.07,0.44,16.69,0.64,23.95,1564228800,7,9.07,221.0,,2.6
15,24.49,0.19,16.38,0.61,24.4,1564232400,7,10.003,41.0,,5.09
16,24.53,0.19,16.0,0.59,24.48,1564236000,5,10.003,75.0,,2.46
17,25.72,0.19,15.31,0.53,25.72,1564239600,4,10.003,71.0,,3.6
18,26.34,0.19,15.07,0.5,26.34,1564243200,2,10.003,35.0,,3.07
19,24.67,0.44,15.69,0.57,24.65,1564246800,1,10.003,5.0,,2.91
20,20.42,0.75,17.07,0.82,20.19,1564250400,0,10.003,323.0,,4.32
21,18.69,0.75,16.38,0.87,18.5,1564254000,0,6.994,11.0,,1.0
22,17.81,0.75,16.38,0.93,17.57,1564257600,0,9.07,220.0,12.39,3.27
23,17.63,0.75,16.69,0.96,17.34,1564261200,0,8.452,237.0,,1.62
