,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-0.36,0.83,-0.36,1.0,-0.36,1549062000,0,3.309,162.0,1.0
1,-0.36,0.83,-0.36,1.0,-0.36,1549065600,0,1.567,,
2,-0.36,0.83,-0.36,1.0,-0.36,1549069200,0,1.293,200.0,0.5
3,-0.36,1.0,-0.36,1.0,-0.36,1549072800,0,1.2,,
4,-1.03,0.75,-1.03,1.0,-1.03,1549076400,0,2.311,191.0,1.0
5,-1.03,0.75,-1.03,1.0,-1.03,1549080000,0,4.38,110.0,0.5
6,-1.03,0.53,-1.03,1.0,-1.03,1549083600,0,1.482,251.0,1.0
7,-1.03,0.53,-1.03,1.0,-1.03,1549087200,0,2.311,,0.0
8,-2.94,0.36,-1.03,1.0,-1.03,1549090800,0,7.83,200.0,1.5
9,-2.94,0.53,-1.03,1.0,-1.03,1549094400,0,1.067,90.0,1.5
10,-1.03,0.75,-1.03,1.0,-1.03,1549098000,1,1.337,210.0,1.0
11,0.64,0.53,0.64,1.0,0.64,1549101600,1,2.275,,0.0
12,1.15,0.53,2.34,1.0,2.34,1549105200,1,8.142,137.0,1.35
13,2.83,0.75,2.69,0.91,4.02,1549108800,1,8.357,71.0,1.5
14,3.19,0.75,3.39,0.94,4.34,1549112400,1,9.383,354.0,1.5
15,3.65,0.65,2.69,0.83,5.33,1549116000,1,9.383,20.0,2.11
16,3.14,0.58,2.69,0.85,5.02,1549119600,0,9.383,358.0,2.26
17,0.21,0.65,2.69,0.93,3.65,1549123200,0,9.383,344.0,3.98
18,0.51,0.75,1.68,0.93,2.65,1549126800,0,9.07,351.0,2.11
19,2.34,0.75,2.34,1.0,2.34,1549130400,0,8.452,4.0,1.16
20,1.15,0.75,2.34,1.0,2.34,1549134000,0,8.452,284.0,1.35
21,1.15,0.75,2.34,1.0,2.34,1549137600,0,8.142,354.0,1.35
22,2.34,0.75,1.68,0.95,2.34,1549141200,0,8.142,327.0,1.16
23,0.91,0.75,1.68,0.95,2.34,1549144800,0,8.142,2.0,1.5
