,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-8.82,0.84,-8.21,0.82,partly-cloudy-night,338.4,0.0901,0.0636,0.01,snow,1023.4,Überwiegend bewölkt,-5.7,1610838000,0,14.228,185,2.81,1.82
1,-6.5,1.0,-6.0,0.89,cloudy,348.5,0.3285,0.2539,0.11,snow,1021.0,Stark bewölkt,-4.39,1610841600,0,4.345,189,1.86,1.36
2,-6.34,1.0,-5.16,0.91,snow,348.4,0.5848,0.4691,0.26,snow,1020.0,Schneefall,-3.92,1610845200,0,1.248,150,1.91,1.56
3,-6.21,1.0,-4.95,0.92,fog,347.6,0.5004,0.4027,0.25,snow,1019.6,Nebel,-3.89,1610848800,0,0.616,200,2.37,1.51
4,-6.03,1.0,-4.82,0.93,fog,346.6,0.5334,0.4302,0.24,snow,1019.0,Nebel,-3.86,1610852400,0,0.272,211,2.44,1.43
5,-3.88,1.0,-4.8,0.93,snow,347.4,0.5713,0.4598,0.26,snow,1018.9,Schneefall,-3.88,1610856000,0,0.2,247,2.37,1.34
6,-3.67,1.0,-4.63,0.93,fog,348.5,0.4704,0.3839,0.24,snow,1018.9,Nebel,-3.67,1610859600,0,0.168,205,2.19,1.26
7,-6.1,1.0,-4.89,0.91,fog,347.6,0.381,0.3112,0.21,snow,1018.6,Nebel,-3.66,1610863200,0,0.215,217,3.24,1.6
8,-6.0,1.0,-4.72,0.91,fog,350.8,0.3942,0.3264,0.2,snow,1018.7,Nebel,-3.45,1610866800,0,0.186,224,3.68,1.68
9,-5.63,1.0,-4.73,0.9,fog,354.0,0.3805,0.3172,0.19,snow,1018.9,Nebel,-3.32,1610870400,0,0.194,232,3.16,1.55
10,-5.3,1.0,-4.56,0.89,fog,354.7,0.3639,0.3096,0.19,snow,1019.0,Nebel,-3.01,1610874000,0,0.176,245,3.11,1.56
11,-4.77,1.0,-3.99,0.89,snow,356.8,0.3734,0.3319,0.27,snow,1019.1,Schneefall,-2.41,1610877600,1,0.179,195,3.3,1.66
12,-4.17,1.0,-3.16,0.9,snow,357.3,0.3705,0.3469,0.38,snow,1019.1,Schneefall,-1.73,1610881200,1,0.163,324,3.16,1.78
13,-4.54,1.0,-2.86,0.9,snow,355.0,0.3762,0.3568,0.41,snow,1020.1,Schneefall,-1.5,1610884800,1,0.216,278,4.8,2.27
14,-4.44,1.0,-2.72,0.91,snow,356.6,0.4092,0.3938,0.41,snow,1020.5,Schneefall,-1.37,1610888400,1,0.235,271,5.37,2.31
15,-4.19,1.0,-2.41,0.92,snow,355.5,0.3571,0.3489,0.39,snow,1020.8,Schneefall,-1.3,1610892000,0,0.242,284,5.34,2.17
16,-4.01,1.0,-2.17,0.94,snow,354.8,0.3606,0.357,0.38,snow,1021.3,Schneefall,-1.26,1610895600,0,0.235,285,5.57,2.06
17,-4.11,0.99,-2.24,0.94,snow,353.1,0.3874,0.3834,0.31,snow,1022.1,Schneefall,-1.37,1610899200,0,0.209,283,5.54,2.05
18,-4.68,0.99,-2.29,0.95,snow,355.8,0.3709,0.3605,0.28,snow,1022.9,Schneefall,-1.61,1610902800,0,0.158,275,5.98,2.28
19,-4.71,0.99,-0.94,0.97,snow,359.7,0.4079,0.4727,0.38,snow,1023.9,Schneefall,-0.46,1610906400,0,0.133,293,10.2,3.81
20,-4.47,1.0,-0.78,0.96,snow,359.8,0.3029,0.3656,0.36,snow,1024.2,Schneefall,-0.25,1610910000,0,0.099,286,10.36,3.83
21,-3.9,1.0,-0.96,0.93,snow,360.2,0.2348,0.2924,0.34,snow,1024.8,Leichter Schneefall möglich,0.0,1610913600,0,0.091,281,9.61,3.47
22,-3.62,1.0,-1.37,0.9,snow,361.5,0.2706,0.337,0.37,snow,1025.1,Schneefall,0.04,1610917200,0,0.114,285,8.64,3.2
23,-3.69,1.0,-1.65,0.88,snow,364.7,0.2418,0.298,0.34,snow,1025.5,Leichter Schneefall möglich,0.1,1610920800,0,0.097,293,8.63,3.38
