,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,14.26,,13.0,0.92,14.26,1566511200,0,10.003,258.0,1.76
1,12.95,,12.0,0.94,12.95,1566514800,0,10.003,336.0,1.0
2,11.96,,11.96,1.0,11.96,1566518400,0,10.003,80.0,1.0
3,11.65,,11.65,1.0,11.65,1566522000,0,10.003,,0.0
4,10.64,,10.64,1.0,10.64,1566525600,0,8.203,311.0,0.69
5,10.64,,10.64,1.0,10.64,1566529200,0,6.994,331.0,0.85
6,9.64,,9.64,1.0,9.64,1566532800,0,6.994,270.0,0.69
7,8.95,0.36,8.95,1.0,8.95,1566536400,0,6.931,,0.0
8,12.02,0.36,11.38,0.96,12.02,1566540000,0,7.055,71.0,0.34
9,14.4,0.75,12.38,0.88,14.4,1566543600,1,6.931,330.0,1.0
10,16.41,0.36,13.69,0.84,16.41,1566547200,3,7.365,0.0,1.0
11,18.1,0.36,13.62,0.75,18.1,1566550800,4,9.691,64.0,1.5
12,20.71,0.44,13.31,0.63,20.71,1566554400,5,10.003,64.0,4.11
13,21.02,0.44,12.31,0.58,21.02,1566558000,6,10.003,58.0,4.25
14,22.33,0.27,13.0,0.56,22.33,1566561600,6,10.003,50.0,5.09
15,23.02,0.27,13.0,0.53,23.02,1566565200,5,10.003,55.0,3.56
16,23.33,0.27,12.31,0.5,23.33,1566568800,4,10.003,60.0,4.41
17,23.33,0.27,13.0,0.52,23.33,1566572400,2,10.003,76.0,3.75
18,23.33,0.19,13.0,0.52,23.33,1566576000,1,10.003,76.0,3.57
19,23.02,0.19,13.0,0.53,23.02,1566579600,0,10.003,66.0,4.25
20,21.33,0.44,14.0,0.63,21.33,1566583200,0,9.07,97.0,2.76
21,18.96,,14.0,0.73,18.96,1566586800,0,8.763,106.0,1.84
22,17.65,,13.31,0.76,17.65,1566590400,0,8.452,101.0,2.09
23,16.95,,13.62,0.81,16.95,1566594000,0,8.452,88.0,0.81
