,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,17.74,0.07,15.29,0.86,clear-night,304.8,0.0271,0.03,rain,1014.3,Klar,17.67,1597528800,0,16.093,108,1.68,1.44
1,17.42,0.18,15.27,0.88,clear-night,304.9,0.0116,0.01,rain,1014.2,Klar,17.34,1597532400,0,16.093,114,1.63,1.46
2,17.13,0.26,15.25,0.89,clear-night,304.8,0.0,0.0,,1014.2,Klar,17.05,1597536000,0,16.093,119,1.61,1.46
3,17.02,0.29,15.42,0.91,clear-night,303.1,0.0,0.0,,1013.8,Klar,16.9,1597539600,0,16.093,116,2.56,2.02
4,16.38,0.29,15.16,0.93,clear-night,302.2,0.0,0.0,,1013.5,Klar,16.26,1597543200,0,16.093,120,2.17,1.7
5,16.0,0.3,15.08,0.95,clear-night,301.8,0.0,0.0,,1013.3,Klar,15.87,1597546800,0,16.093,122,1.9,1.47
6,16.1,0.34,15.22,0.95,partly-cloudy-night,302.3,0.0,0.0,,1013.2,Leicht bewölkt,15.96,1597550400,0,16.093,122,1.86,1.41
7,16.66,0.35,15.64,0.95,partly-cloudy-day,304.4,0.0,0.0,,1013.3,Leicht bewölkt,16.49,1597554000,0,16.093,121,1.45,1.31
8,17.48,0.36,15.98,0.92,partly-cloudy-day,305.5,0.0,0.0,,1013.3,Leicht bewölkt,17.29,1597557600,1,16.093,118,1.56,1.4
9,18.74,0.27,16.21,0.86,clear-day,305.8,0.0,0.0,,1013.2,Klar,18.58,1597561200,2,16.093,116,2.61,1.74
10,20.71,0.11,16.6,0.78,clear-day,307.4,0.0,0.0,,1013.0,Klar,20.56,1597564800,3,16.093,113,3.2,2.01
11,22.25,0.03,16.57,0.71,clear-day,307.4,0.0,0.0,,1013.0,Klar,22.14,1597568400,5,16.093,111,3.5,2.23
12,23.3,0.03,16.55,0.66,clear-day,306.4,0.0,0.0,,1012.6,Klar,23.2,1597572000,6,16.093,110,3.43,2.33
13,24.07,0.0,16.17,0.62,clear-day,305.6,0.0,0.0,,1012.1,Klar,24.01,1597575600,7,16.093,109,2.51,2.24
14,24.93,0.01,15.88,0.57,clear-day,304.7,0.0051,0.02,rain,1011.7,Klar,24.88,1597579200,7,16.093,110,2.3,2.2
15,26.17,0.06,14.74,0.49,clear-day,305.2,0.0,0.0,,1011.4,Klar,26.17,1597582800,6,16.093,116,1.97,1.85
16,26.64,0.17,15.17,0.49,clear-day,305.2,0.1472,0.04,rain,1010.7,Klar,26.63,1597586400,4,16.093,105,1.82,1.79
17,25.55,0.28,15.77,0.55,clear-day,305.1,0.1321,0.06,rain,1010.4,Klar,25.51,1597590000,3,16.093,102,1.8,1.8
18,25.53,0.28,15.91,0.55,clear-day,302.6,0.0064,0.03,rain,1010.7,Klar,25.47,1597593600,1,16.093,108,1.97,1.93
19,23.84,0.41,16.14,0.62,partly-cloudy-day,301.4,0.0374,0.05,rain,1010.6,Leicht bewölkt,23.78,1597597200,0,16.093,110,2.62,2.25
20,22.46,0.55,16.63,0.7,partly-cloudy-day,300.7,0.0809,0.09,rain,1010.7,Leicht bewölkt,22.34,1597600800,0,16.093,114,3.15,2.44
21,21.3,0.71,16.89,0.77,partly-cloudy-night,301.6,0.1231,0.14,rain,1010.9,Überwiegend bewölkt,21.13,1597604400,0,16.093,117,2.99,2.37
22,20.33,0.88,17.0,0.82,cloudy,303.3,0.1852,0.17,rain,1011.0,Stark bewölkt,20.12,1597608000,0,16.093,124,2.6,2.17
23,19.54,1.0,16.8,0.85,cloudy,303.4,0.1231,0.17,rain,1011.1,Stark bewölkt,19.33,1597611600,0,16.093,134,2.31,1.98
