,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-12.49,0.9,-9.54,0.9,cloudy,386.5,0.1597,0.0919,0.03,snow,1019.7,Stark bewölkt,-8.24,1612998000,0,8.636,339,3.42,2.29
1,-12.87,0.83,-10.5,0.9,partly-cloudy-night,383.3,0.0672,0.0365,0.01,snow,1021.3,Überwiegend bewölkt,-9.11,1613001600,0,8.767,330,2.39,1.88
2,-12.64,0.67,-10.84,0.9,partly-cloudy-night,378.0,0.0186,0.0099,0.01,snow,1022.3,Überwiegend bewölkt,-9.52,1613005200,0,11.59,333,1.65,1.51
3,-10.02,0.64,-11.03,0.92,partly-cloudy-night,364.5,0.011,0.0056,0.01,snow,1023.0,Überwiegend bewölkt,-10.02,1613008800,0,16.093,337,1.21,1.15
4,-10.65,0.62,-11.27,0.95,partly-cloudy-night,353.7,,0.0,0.0,,1023.8,Überwiegend bewölkt,-10.65,1613012400,0,16.093,346,1.04,0.94
5,-11.26,0.6,-11.79,0.96,partly-cloudy-night,352.2,,0.0,0.0,,1024.8,Überwiegend bewölkt,-11.26,1613016000,0,16.093,20,1.05,0.89
6,-11.69,0.61,-12.27,0.95,partly-cloudy-night,349.8,,0.0,0.0,,1025.7,Überwiegend bewölkt,-11.69,1613019600,0,16.093,82,1.08,0.83
7,-13.14,0.61,-14.58,0.89,partly-cloudy-night,353.6,0.0189,0.0078,0.01,snow,1027.0,Überwiegend bewölkt,-13.14,1613023200,0,13.964,62,1.84,1.12
8,-13.06,0.54,-14.76,0.87,partly-cloudy-day,356.5,0.0148,0.0062,0.01,snow,1027.8,Leicht bewölkt,-13.06,1613026800,0,13.71,82,1.74,1.15
9,-11.55,0.47,-14.24,0.8,partly-cloudy-day,355.1,,0.0,0.0,,1028.3,Leicht bewölkt,-11.55,1613030400,0,15.151,83,1.47,1.21
10,-12.12,0.38,-13.55,0.71,partly-cloudy-day,354.9,,0.0,0.0,,1028.4,Leicht bewölkt,-9.33,1613034000,1,16.093,79,1.84,1.38
11,-10.75,0.42,-12.65,0.67,partly-cloudy-day,355.9,,0.0,0.0,,1028.5,Leicht bewölkt,-7.62,1613037600,1,15.799,71,2.31,1.66
12,-9.81,0.72,-11.55,0.67,partly-cloudy-day,352.4,,0.0,0.0,,1028.5,Überwiegend bewölkt,-6.33,1613041200,1,14.272,68,2.59,1.98
13,-10.28,0.73,-12.49,0.62,partly-cloudy-day,352.0,,0.0,0.0,,1029.1,Überwiegend bewölkt,-6.31,1613044800,1,16.093,74,3.26,2.33
14,-8.72,0.93,-12.16,0.56,cloudy,350.0,,0.0,0.0,,1029.0,Stark bewölkt,-4.82,1613048400,1,16.093,77,3.76,2.49
15,-9.13,0.97,-11.43,0.62,cloudy,349.7,,0.0,0.0,,1028.4,Stark bewölkt,-5.27,1613052000,1,16.093,80,4.1,2.4
16,-11.49,0.91,-11.57,0.72,cloudy,348.4,,0.0,0.0,,1028.5,Stark bewölkt,-7.33,1613055600,0,16.093,82,4.57,2.34
17,-12.91,0.49,-12.25,0.75,partly-cloudy-day,346.4,,0.0,0.0,,1028.8,Leicht bewölkt,-8.63,1613059200,0,16.093,84,4.75,2.26
18,-14.76,0.37,-13.57,0.77,partly-cloudy-night,346.8,,0.0,0.0,,1029.6,Leicht bewölkt,-10.25,1613062800,0,16.093,88,4.32,2.23
19,-16.08,0.17,-15.06,0.74,clear-night,347.4,,0.0,0.0,,1030.7,Klar,-11.43,1613066400,0,16.093,84,3.41,2.18
20,-16.46,0.07,-15.0,0.77,clear-night,349.1,,0.0,0.0,,1031.0,Klar,-11.7,1613070000,0,16.093,86,3.62,2.22
21,-16.9,0.03,-14.94,0.78,clear-night,348.4,,0.0,0.0,,1031.7,Klar,-11.9,1613073600,0,16.093,89,4.06,2.36
22,-17.3,0.0,-15.14,0.78,clear-night,342.6,,0.0,0.0,,1031.9,Klar,-12.09,1613077200,0,16.093,92,4.42,2.47
23,-17.66,0.05,-15.22,0.78,clear-night,341.0,,0.0,0.0,,1031.8,Klar,-12.21,1613080800,0,16.093,93,5.11,2.61
