,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,1.78,,-2.0,0.64,4.13,1553468400,0,10.003,290,,2.6
1,2.24,0.0,-2.0,0.63,4.4,1553472000,0,10.003,274,,2.44
2,2.85,0.0,-2.0,0.6,5.22,1553475600,0,10.003,268,,2.89
3,1.83,0.0,-2.0,0.66,3.82,1553479200,0,10.003,251,,2.15
4,-2.42,,-2.99,0.8,0.13,1553482800,0,10.003,200,,2.09
5,-2.26,0.19,-2.0,0.78,1.4,1553486400,0,10.003,239,,3.56
6,-0.72,0.42,-1.59,0.74,2.63,1553490000,0,10.003,231,,3.52
7,0.2,0.44,-1.01,0.69,4.13,1553493600,0,10.003,210,,5.09
8,1.13,0.57,-0.59,0.69,4.64,1553497200,0,10.003,237,,4.51
9,2.32,0.57,0.99,0.72,5.64,1553500800,1,10.003,268,,4.6
10,3.36,0.57,1.41,0.68,6.81,1553504400,2,10.003,267,9.3,5.55
11,6.44,0.42,0.01,0.52,9.4,1553511600,4,10.003,300,11.8,6.12
12,3.4,0.57,0.42,0.62,7.22,1553515200,4,10.003,327,12.48,6.88
13,3.96,0.29,2.58,0.7,7.64,1553518800,4,10.003,285,8.21,6.82
14,4.49,0.29,0.83,0.59,8.4,1553522400,3,10.003,311,12.9,8.36
15,5.51,0.29,0.42,0.56,8.81,1553526000,1,10.003,302,11.88,6.7
16,6.02,0.29,0.01,0.54,8.81,1553529600,1,10.003,308,10.8,5.21
17,4.47,0.44,0.99,0.61,8.12,1553533200,0,10.003,281,,7.2
18,2.22,0.75,2.83,0.82,5.64,1553536800,0,7.587,316,,4.8
19,2.76,0.57,2.41,0.88,4.23,1553540400,0,10.003,245,,1.75
20,2.61,0.75,2.0,0.82,4.81,1553544000,0,10.003,320,,2.58
21,3.64,0.44,2.41,0.92,3.64,1553547600,0,10.003,281,,1.28
22,0.5,0.52,2.41,0.92,3.64,1553551200,0,10.003,275,,3.52
