,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,16.22,0.0,1.41,0.37,16.22,1555970400,0,10.003,42,10.8,7.08
1,14.81,0.0,1.41,0.4,14.81,1555974000,0,10.003,39,12.39,7.58
2,14.22,0.0,1.41,0.42,14.22,1555977600,0,10.003,49,11.3,7.08
3,13.81,0.0,1.41,0.43,13.81,1555981200,0,10.003,44,,6.5
4,13.23,0.0,1.41,0.45,13.23,1555984800,0,10.003,35,7.7,5.26
5,12.81,0.0,1.41,0.46,12.81,1555988400,0,10.003,36,,5.06
6,12.4,0.0,2.0,0.49,12.4,1555992000,0,10.003,34,,4.97
7,12.4,0.0,2.0,0.49,12.4,1555995600,0,10.003,44,,3.72
8,12.4,0.19,3.0,0.53,12.4,1555999200,0,10.003,49,8.8,5.91
9,12.81,0.0,3.0,0.51,12.81,1556002800,2,10.003,55,,5.7
10,14.22,0.0,4.01,0.5,14.22,1556006400,3,10.003,58,,6.7
11,15.64,0.0,5.0,0.49,15.64,1556010000,5,10.003,76,8.8,5.76
12,18.22,0.0,6.0,0.45,18.22,1556013600,6,10.003,91,,5.26
13,19.64,0.19,6.58,0.43,19.64,1556017200,6,10.003,79,,3.92
14,20.64,0.0,6.99,0.41,20.64,1556020800,7,10.003,96,,5.09
15,21.82,0.0,7.17,0.39,21.82,1556024400,6,10.003,101,8.8,6.62
16,22.23,0.0,6.58,0.36,22.23,1556028000,4,10.003,131,,4.4
17,21.64,0.44,6.58,0.38,21.64,1556031600,2,10.003,148,,4.11
18,21.05,0.44,8.17,0.44,21.05,1556035200,1,10.003,193,,3.1
19,20.64,0.0,8.17,0.45,20.64,1556038800,0,10.003,200,,1.28
20,19.64,0.0,7.59,0.46,19.64,1556042400,0,10.003,251,,0.62
21,18.22,0.0,8.59,0.53,18.22,1556046000,0,10.003,251,,0.62
22,16.39,0.44,9.0,0.62,16.39,1556049600,0,10.003,191,,0.41
23,15.81,0.0,8.42,0.61,15.81,1556053200,0,10.003,22,,1.5
