,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,16.22,1.0,13.41,0.83,16.22,1565906400,0,10.003,265,,2.89
1,15.81,0.52,13.41,0.86,15.81,1565910000,0,10.003,239,,2.51
2,15.81,1.0,13.41,0.86,15.81,1565913600,0,10.003,266,,1.75
3,15.81,1.0,12.82,0.82,15.81,1565917200,0,10.003,221,,1.28
4,14.64,0.44,13.41,0.92,14.64,1565920800,0,10.003,191,,0.87
5,14.22,0.44,12.41,0.89,14.22,1565924400,0,10.003,180,,0.62
6,13.23,0.19,11.83,0.91,13.23,1565928000,0,10.003,140,,0.62
7,13.23,0.52,12.0,0.92,13.23,1565931600,0,10.003,210,,0.62
8,15.22,0.52,13.59,0.9,15.22,1565935200,0,10.003,250,,1.75
9,16.81,0.62,13.0,0.78,16.81,1565938800,1,10.003,204,,2.58
10,17.81,0.44,13.0,0.73,17.81,1565942400,3,10.003,204,,2.72
11,19.23,0.62,13.41,0.69,19.23,1565946000,4,10.003,214,,2.51
12,20.81,0.18,12.0,0.57,20.81,1565949600,6,10.003,221,,2.93
13,21.64,0.29,11.41,0.52,21.64,1565953200,6,10.003,242,,4.19
14,23.22,0.44,10.82,0.46,23.22,1565956800,6,10.003,219,7.7,3.13
15,23.22,0.62,10.41,0.44,23.22,1565960400,5,10.003,241,,3.3
16,23.8,0.75,9.99,0.42,23.8,1565964000,3,10.003,245,,4.4
17,24.22,0.0,9.41,0.39,24.22,1565967600,3,10.003,206,,3.52
18,24.22,0.19,9.99,0.41,24.22,1565971200,1,10.003,230,,3.52
19,24.22,0.0,9.83,0.4,24.22,1565974800,0,10.003,230,,3.1
20,23.22,0.0,9.41,0.41,23.22,1565978400,0,10.003,211,,2.89
21,20.81,0.44,10.41,0.51,20.81,1565982000,0,10.003,183,,1.96
22,18.81,0.0,10.82,0.6,18.81,1565985600,0,10.003,155,,2.51
23,19.23,1.0,11.41,0.61,19.23,1565989200,0,10.003,126,,2.16
