,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,14.64,0.75,13.0,0.9,14.64,1565906400,0.0,10.003,224,2.41
1,14.64,0.75,13.0,0.9,14.64,1565910000,0.0,10.003,217,2.25
2,14.64,0.75,12.0,0.84,14.64,1565913600,0.0,10.003,235,2.0
3,13.64,0.75,10.99,0.84,13.64,1565917200,0.0,10.003,241,2.56
4,12.27,0.75,10.99,0.92,12.27,1565920800,0.0,10.003,210,2.6
5,12.27,0.75,10.3,0.88,12.27,1565924400,0.0,10.003,241,3.1
6,12.64,0.44,10.99,0.9,12.64,1565928000,0.0,10.003,227,1.84
7,11.96,0.19,11.69,0.98,11.96,1565931600,0.0,10.003,239,2.41
8,14.03,0.19,11.69,0.86,14.03,1565935200,1.0,10.003,225,1.69
9,15.02,0.19,12.0,0.82,15.02,1565938800,2.0,10.003,250,2.6
10,16.33,0.58,12.0,0.76,16.33,1565942400,3.0,10.003,236,2.72
11,18.33,0.36,12.0,0.67,18.33,1565946000,4.0,10.003,237,3.25
12,18.65,0.27,10.68,0.6,18.65,1565949600,6.0,10.003,236,3.1
13,20.03,0.27,9.69,0.51,20.03,1565953200,7.0,10.003,246,2.41
14,21.02,0.27,9.99,0.49,21.02,1565956800,6.0,10.003,240,3.1
15,21.33,0.75,9.31,0.46,21.33,1565960400,4.0,10.003,246,2.6
16,21.33,1.0,9.31,0.46,21.33,1565964000,3.0,10.003,230,3.1
17,22.02,1.0,9.31,0.44,22.02,1565967600,2.0,10.003,243,2.79
18,21.64,0.75,10.68,0.5,21.64,1565971200,1.0,10.003,1,3.48
19,21.64,0.75,10.68,0.5,21.64,1565974800,0.0,10.003,11,1.91
20,19.96,,11.38,0.58,19.96,1565978400,,10.003,15,1.91
21,17.96,,11.38,0.65,17.96,1565982000,0.0,9.383,95,1.5
22,16.95,,11.07,0.68,16.95,1565985600,0.0,9.07,276,2.09
23,15.26,,11.38,0.78,15.26,1565989200,0.0,9.07,243,1.69
