,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,1.17,0.62,-1.93,0.64,4.23,1546383600,0,10.003,300,8.8,3.6
1,-0.08,0.77,-2.33,0.62,4.23,1546387200,0,10.003,292,9.3,6.0
2,0.29,0.9,-2.33,0.62,4.23,1546390800,0,10.003,302,10.15,5.18
3,-0.13,0.77,-3.35,0.58,4.23,1546394400,0,10.003,310,11.8,6.12
4,-0.21,0.18,-3.94,0.55,4.23,1546398000,0,10.003,310,10.8,6.32
5,-0.13,0.31,-4.34,0.54,4.23,1546401600,0,10.003,318,11.3,6.12
6,-0.61,0.08,-4.34,0.54,4.23,1546405200,0,10.003,323,11.8,7.38
7,-0.62,0.33,-3.35,0.58,4.23,1546408800,0,10.003,323,10.3,7.4
8,-0.37,0.19,-2.76,0.6,4.23,1546412400,0,10.003,325,11.53,6.72
9,0.24,0.33,-3.35,0.58,4.23,1546416000,0,10.003,316,8.8,5.29
10,-0.87,0.19,-2.76,0.6,4.23,1546419600,0,10.003,326,12.9,8.14
11,1.59,0.19,-2.76,0.56,5.22,1546423200,0,10.003,310,,5.06
12,1.67,0.75,-3.35,0.54,5.22,1546426800,1,10.003,327,10.04,4.88
13,3.6,0.52,-2.76,0.55,5.64,1546430400,1,10.003,311,,2.57
14,3.12,0.62,-5.51,0.43,6.22,1546434000,0,10.003,329,11.8,4.47
15,2.29,0.19,-7.33,0.37,6.22,1546437600,0,10.003,346,14.91,6.41
16,1.21,0.19,-7.75,0.39,5.22,1546441200,0,10.003,346,7.7,5.91
17,0.54,0.0,-7.75,0.41,4.23,1546444800,0,10.003,333,,4.69
18,0.45,0.0,-7.75,0.43,3.64,1546448400,0,10.003,330,,3.59
19,-1.41,,-6.0,0.55,2.12,1546452000,0,10.003,320,10.8,3.6
20,-1.81,,-4.99,0.64,1.11,1546455600,0,10.003,270,,2.6
21,-1.81,,-4.99,0.64,1.11,1546459200,0,10.003,281,,2.6
22,-2.25,,-4.99,0.64,1.11,1546462800,0,10.003,290,,3.1
23,-2.25,,-6.0,0.59,1.11,1546466400,0,10.003,300,,3.1
