,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,3.22,0,-1.59,0.71,3.22,1551135600,0,10.003,60.0,0.21
1,4.23,0,-1.17,0.68,4.23,1551139200,0,10.003,50.0,0.62
2,3.64,0,-1.59,0.69,3.64,1551142800,0,10.003,50.0,0.62
3,2.22,0,-1.01,0.79,2.22,1551146400,0,10.003,0.0,0.87
4,1.63,0,-2.58,0.74,1.63,1551150000,0,10.003,60.0,0.62
5,-1.03,0,-2.58,0.79,0.64,1551153600,0,10.003,348.0,1.5
6,1.21,0,-2.0,0.79,1.21,1551157200,0,10.003,0.0,0.62
7,-0.9,0,-2.0,0.8,1.06,1551160800,0,10.003,335.0,1.75
8,0.1,0,-1.59,0.79,1.63,1551164400,0,8.831,321.0,1.5
9,4.23,0,-0.41,0.72,4.23,1551168000,0,8.831,,0.0
10,5.82,0,0.01,0.6,7.22,1551171600,1,7.657,264.0,2.15
11,9.81,0,0.99,0.54,9.81,1551175200,2,10.003,110.0,0.62
12,14.64,0,0.99,0.39,14.64,1551182400,3,10.003,142.0,1.5
13,16.64,0,0.99,0.35,16.64,1551186000,2,10.003,60.0,0.62
14,17.64,0,0.42,0.31,17.64,1551189600,1,10.003,65.0,1.75
15,18.64,0,0.83,0.3,18.64,1551193200,1,10.003,,0.0
16,18.22,0,1.41,0.32,18.22,1551196800,0,10.003,,0.0
17,15.81,0,1.41,0.38,15.81,1551200400,0,10.003,330.0,0.87
18,12.81,0,1.41,0.46,12.81,1551204000,0,10.003,317.0,1.3
19,10.81,0,1.41,0.52,10.81,1551207600,0,10.003,11.0,1.5
20,8.81,0,1.82,0.62,8.81,1551211200,0,10.003,,0.0
21,7.81,0,1.82,0.66,7.81,1551214800,0,10.003,80.0,0.41
22,5.64,0,0.83,0.71,5.64,1551218400,0,10.003,0.0,0.87
