,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,8.26,0.95,5.79,0.8,cloudy,242.7,0.0126,0.01,rain,1023.9,Stark bewölkt,9.01,1572217200,0,16.093,331,3.19,1.75
1,7.37,0.95,5.08,0.79,cloudy,246.3,0.0,0.0,,1023.8,Stark bewölkt,8.44,1572220800,0,16.093,350,3.38,2.01
2,6.77,0.95,4.71,0.82,cloudy,247.6,0.0,0.0,,1023.9,Stark bewölkt,7.55,1572224400,0,16.093,5,3.42,1.57
3,6.54,0.95,4.44,0.83,cloudy,248.7,0.0,0.0,,1023.7,Stark bewölkt,7.21,1572228000,0,16.093,4,3.39,1.44
4,6.88,0.95,4.13,0.83,cloudy,249.7,0.0,0.0,,1023.5,Stark bewölkt,6.88,1572231600,0,16.093,2,3.26,1.34
5,6.33,0.88,3.77,0.84,cloudy,250.3,0.0,0.0,,1023.7,Stark bewölkt,6.33,1572235200,0,16.093,2,2.96,1.21
6,5.73,0.77,3.45,0.85,partly-cloudy-night,250.7,0.0,0.0,,1024.5,Überwiegend bewölkt,5.73,1572238800,0,16.093,3,2.56,1.13
7,5.62,0.63,2.92,0.83,partly-cloudy-night,251.2,0.0051,0.02,rain,1024.9,Überwiegend bewölkt,5.62,1572242400,0,16.093,356,1.25,0.97
8,6.13,0.43,3.21,0.82,partly-cloudy-day,252.3,0.0051,0.02,rain,1024.9,Leicht bewölkt,6.13,1572246000,0,16.093,17,1.16,0.93
9,7.04,0.17,3.68,0.79,clear-day,253.6,0.0,0.0,,1024.7,Klar,7.04,1572249600,1,16.093,36,1.31,0.94
10,7.95,0.04,3.88,0.75,clear-day,254.8,0.0,0.0,,1024.5,Klar,7.95,1572253200,1,16.093,56,1.59,1.11
11,8.78,0.04,4.1,0.71,clear-day,255.4,0.0,0.0,,1024.3,Klar,9.14,1572256800,2,16.093,61,2.02,1.4
12,10.72,0.03,4.31,0.65,clear-day,255.9,0.0,0.0,,1023.9,Klar,10.72,1572260400,2,16.093,59,2.55,1.83
13,11.06,0.16,3.59,0.6,clear-day,257.2,0.0,0.0,,1023.7,Klar,11.06,1572264000,2,16.093,55,3.18,2.1
14,11.2,0.41,3.64,0.6,partly-cloudy-day,257.3,0.0,0.0,,1023.5,Leicht bewölkt,11.2,1572267600,1,16.093,59,3.43,2.25
15,11.42,0.72,4.19,0.61,partly-cloudy-day,257.4,0.0,0.0,,1022.8,Überwiegend bewölkt,11.42,1572271200,1,16.093,53,3.56,2.31
16,10.03,0.95,4.14,0.67,cloudy,257.8,0.0,0.0,,1022.3,Stark bewölkt,10.03,1572274800,0,16.093,47,3.73,2.28
17,8.53,0.95,4.08,0.69,cloudy,259.2,0.0,0.0,,1022.4,Stark bewölkt,9.56,1572278400,0,16.093,37,4.02,2.19
18,8.05,1.0,4.19,0.72,cloudy,261.0,0.0,0.0,,1022.9,Stark bewölkt,9.01,1572282000,0,16.093,31,4.35,1.99
19,7.52,0.94,4.31,0.75,cloudy,262.6,0.0,0.0,,1023.1,Stark bewölkt,8.47,1572285600,0,16.093,25,4.67,1.88
20,6.92,0.95,4.27,0.78,cloudy,262.9,0.0,0.0,,1023.1,Stark bewölkt,7.95,1572289200,0,16.093,24,4.28,1.88
21,6.71,0.95,4.29,0.79,cloudy,263.7,0.0,0.0,,1022.7,Stark bewölkt,7.76,1572292800,0,16.093,30,4.25,1.86
22,6.38,0.93,4.14,0.79,cloudy,264.5,0.0,0.0,,1022.4,Stark bewölkt,7.5,1572296400,0,16.093,38,4.37,1.89
23,6.04,0.94,4.01,0.8,cloudy,265.2,0.0,0.0,,1022.3,Stark bewölkt,7.3,1572300000,0,16.093,38,4.79,2.01
