,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,24.46,0.19,17.38,0.65,24.26,1561932000,0,10.003,221.0,,1.5
1,23.23,0.19,18.07,0.74,22.95,1561935600,0,10.003,330.0,,2.6
2,22.25,0.44,18.07,0.79,21.95,1561939200,0,10.003,285.0,,1.19
3,20.9,0.75,17.38,0.82,20.65,1561942800,0,10.003,,,
4,20.9,0.75,17.38,0.82,20.65,1561946400,0,10.003,221.0,,1.35
5,20.9,0.75,17.38,0.82,20.65,1561950000,0,10.003,240.0,,2.44
6,20.9,0.75,17.38,0.82,20.65,1561953600,0,10.003,210.0,,2.6
7,22.32,0.75,18.07,0.78,22.02,1561957200,0,10.003,290.0,,2.6
8,24.38,0.27,18.76,0.72,24.03,1561960800,1,10.003,264.0,,1.91
9,25.73,0.19,19.38,0.7,25.33,1561964400,3,10.003,80.0,,2.56
10,27.5,0.27,19.0,0.64,26.34,1561968000,4,10.003,303.0,,5.27
11,29.06,0.27,18.62,0.57,27.96,1561971600,6,10.003,268.0,,3.21
12,29.65,0.36,19.31,0.58,28.27,1561975200,7,10.003,240.0,,4.11
13,30.49,0.53,18.0,0.5,29.65,1561978800,7,10.003,320.0,,3.64
14,29.6,0.44,16.69,0.47,29.27,1561982400,7,10.003,318.0,,4.94
15,27.3,0.36,17.31,0.57,26.47,1561986000,7,8.452,330.0,26.31,8.81
16,25.82,0.36,17.24,0.6,25.64,1561989600,5,7.365,311.0,,8.21
17,24.17,0.36,16.31,0.62,24.09,1561993200,4,10.003,286.0,10.8,4.94
18,25.1,0.36,14.24,0.51,25.1,1561996800,2,10.003,315.0,,5.05
19,24.71,0.36,14.86,0.54,24.71,1562000400,1,10.003,278.0,,4.6
20,25.02,0.27,14.17,0.51,25.02,1562004000,0,10.003,325.0,,2.26
21,23.02,0.75,14.48,0.59,23.02,1562007600,0,10.003,305.0,,2.95
22,22.02,0.75,13.17,0.57,22.02,1562011200,0,10.003,301.0,,1.84
23,22.02,0.75,13.86,0.6,22.02,1562014800,0,10.003,350.0,,2.41
