,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-0.44,0.99,-0.47,0.82,cloudy,345.1,0.214,0.13,rain,997.0,Stark bewölkt,2.3,1612134000,0,16.093,84,5.14,2.66
1,-0.95,0.99,-0.52,0.83,cloudy,341.1,0.3218,0.2,rain,996.6,Stark bewölkt,2.1,1612137600,0,16.093,74,6.02,2.95
2,-0.93,0.98,-0.48,0.84,cloudy,342.4,0.4015,0.19,rain,995.7,Stark bewölkt,1.97,1612141200,0,16.093,65,5.69,2.76
3,-0.87,0.98,-0.23,0.86,cloudy,347.8,0.2897,0.19,rain,994.8,Stark bewölkt,1.91,1612144800,0,16.093,64,5.18,2.62
4,-0.54,0.99,0.05,0.86,cloudy,350.9,0.275,0.24,rain,994.4,Stark bewölkt,2.16,1612148400,0,16.093,66,4.92,2.58
5,-0.47,0.99,0.26,0.87,rain,353.6,0.3556,0.38,rain,994.1,Leichter Regen möglich,2.21,1612152000,0,16.093,66,4.86,2.57
6,-0.51,0.99,0.26,0.88,rain,359.8,0.5373,0.48,rain,993.9,Leichter Regen möglich,2.05,1612155600,0,16.093,66,4.59,2.42
7,-0.18,0.99,1.62,0.95,rain,366.1,0.4548,0.55,rain,993.9,Leichter Regen möglich,2.35,1612159200,0,16.093,65,5.02,2.44
8,0.15,0.99,1.81,0.95,rain,370.1,0.3399,0.48,rain,993.6,Leichter Regen möglich,2.5,1612162800,0,16.093,65,4.66,2.28
9,0.34,0.99,1.85,0.95,rain,373.9,0.3782,0.48,rain,994.0,Leichter Regen möglich,2.55,1612166400,0,16.093,63,4.34,2.17
10,0.53,0.99,1.74,0.95,rain,375.6,0.6769,0.61,rain,994.0,Leichter Regen möglich,2.5,1612170000,0,16.093,63,3.6,1.93
11,1.26,0.99,2.11,0.95,rain,374.1,0.6192,0.57,rain,994.4,Leichter Regen möglich,2.89,1612173600,1,16.093,71,3.1,1.71
12,3.13,0.99,2.39,0.95,rain,370.7,0.1984,0.34,rain,994.8,Nieselregen möglich,3.13,1612177200,1,16.093,74,2.17,1.21
13,3.25,0.99,3.06,0.92,rain,374.7,0.1222,0.26,rain,994.8,Nieselregen möglich,4.3,1612180800,1,16.093,22,3.53,1.43
14,3.22,0.99,2.54,0.88,cloudy,375.6,0.0962,0.24,rain,995.4,Stark bewölkt,4.36,1612184400,1,16.093,355,3.05,1.5
15,5.08,0.99,2.74,0.85,cloudy,374.1,0.0471,0.19,rain,995.6,Stark bewölkt,5.08,1612188000,0,16.093,297,2.77,1.17
16,5.4,0.99,2.85,0.84,cloudy,369.7,0.0715,0.17,rain,996.3,Stark bewölkt,5.4,1612191600,0,16.093,304,2.33,0.92
17,5.15,0.99,2.78,0.85,cloudy,365.5,0.0157,0.09,rain,997.2,Stark bewölkt,5.15,1612195200,0,16.093,345,1.8,0.77
18,4.61,0.98,2.44,0.86,cloudy,367.1,0.0271,0.13,rain,998.3,Stark bewölkt,4.61,1612198800,0,16.093,179,1.63,0.95
19,4.45,0.96,2.56,0.88,cloudy,371.3,0.0271,0.13,rain,999.6,Stark bewölkt,4.45,1612202400,0,16.093,226,1.25,0.97
20,4.37,0.98,2.8,0.9,cloudy,363.5,0.0267,0.11,rain,1000.1,Stark bewölkt,4.37,1612206000,0,16.093,235,1.33,0.95
21,4.16,0.98,3.27,0.94,cloudy,355.8,0.055,0.18,rain,1001.0,Stark bewölkt,4.16,1612209600,0,16.093,249,0.97,0.82
22,4.22,0.97,3.57,0.96,cloudy,352.8,0.0236,0.09,rain,1001.9,Stark bewölkt,4.22,1612213200,0,16.093,250,1.02,0.83
23,4.34,0.98,3.59,0.95,cloudy,351.4,0.0085,0.04,rain,1002.9,Stark bewölkt,4.34,1612216800,0,16.093,249,1.65,1.1
