,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,4.84,,-0.31,0.64,5.95,1555365600,0,10.003,62.0,1.65
1,3.24,,-0.31,0.68,5.02,1555369200,0,10.003,74.0,2.15
2,1.21,,-0.31,0.75,3.65,1555372800,0,10.003,41.0,2.6
3,-0.32,,-1.69,0.79,1.58,1555376400,0,10.003,293.0,1.76
4,1.27,,-1.32,0.75,2.65,1555380000,0,10.003,8.0,1.5
5,0.77,0.19,-1.01,0.79,2.34,1555383600,0,10.003,290.0,1.6
6,-1.56,0.19,-1.69,0.89,-0.06,1555387200,0,10.003,231.0,1.35
7,-0.51,0.19,-1.32,0.83,1.33,1555390800,0,10.003,202.0,1.69
8,2.71,0.44,0.06,0.83,2.71,1555394400,0,10.003,60.0,0.5
9,6.41,0.44,1.06,0.69,6.41,1555398000,1,10.003,,0.0
10,6.57,0.19,1.38,0.64,7.71,1555401600,3,10.003,126.0,1.95
11,8.78,0.44,2.69,0.62,9.71,1555405200,4,10.003,131.0,2.09
12,12.4,0.44,3.0,0.53,12.4,1555408800,5,10.003,80.0,2.25
13,13.33,0.27,3.0,0.5,13.33,1555412400,6,10.003,64.0,2.11
14,15.33,0.27,3.0,0.44,15.33,1555416000,6,10.003,30.0,3.1
15,14.64,0.44,2.0,0.42,14.64,1555419600,5,10.003,20.0,3.1
16,14.26,0.44,4.45,0.52,14.26,1555423200,4,10.003,330.0,3.6
17,14.33,0.53,4.01,0.5,14.33,1555426800,2,10.003,323.0,2.91
18,12.95,0.53,5.07,0.59,12.95,1555430400,1,10.003,165.0,3.64
19,11.96,0.36,5.76,0.66,11.96,1555434000,0,10.003,211.0,2.09
20,11.26,0.36,5.76,0.69,11.26,1555437600,0,10.003,235.0,1.69
21,10.26,0.75,6.07,0.75,10.26,1555441200,0,10.003,257.0,1.35
22,10.64,0.75,6.07,0.73,10.64,1555444800,0,10.003,288.0,1.95
23,9.64,,6.07,0.78,9.64,1555448400,0,,,
