,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-5.42,0.75,-1.63,0.91,-0.36,1546642800,0,10.003,251,5.09
1,-5.12,0.75,-1.63,0.91,-0.36,1546646400,0,10.003,246,4.6
2,-5.39,0.75,-1.32,0.95,-0.68,1546650000,0,10.003,245,4.41
3,-4.52,0.75,-1.63,0.91,-0.36,1546653600,0,10.003,235,3.72
4,-4.9,0.75,-0.92,0.96,-0.36,1546657200,0,7.927,234,4.25
5,-4.77,0.75,-0.92,0.96,-0.36,1546660800,0,8.625,240,4.06
6,-5.0,0.75,-0.92,0.96,-0.36,1546664400,0,5.726,246,4.41
7,-6.03,0.92,-1.03,1.0,-1.03,1546668000,0,4.619,251,4.71
8,-5.22,1.0,-0.61,0.98,-0.36,1546671600,0,4.484,246,4.76
9,-5.22,1.0,-0.61,0.98,-0.36,1546675200,0,2.352,240,4.76
10,-5.4,0.83,-0.61,0.98,-0.36,1546678800,0,2.013,235,5.06
11,-5.59,0.83,-0.68,1.0,-0.68,1546682400,1,1.398,240,4.71
12,-5.62,0.83,-0.68,1.0,-0.68,1546686000,1,2.378,247,4.76
13,-5.27,0.83,-0.68,1.0,-0.68,1546689600,1,5.739,240,4.22
14,-5.39,0.83,-0.68,1.0,-0.68,1546693200,1,2.925,241,4.41
15,-4.24,0.75,0.34,1.0,0.34,1546696800,0,3.947,240,4.56
16,-4.15,0.75,0.37,0.95,1.03,1546700400,0,7.552,256,6.01
17,-3.87,0.75,1.03,1.0,1.03,1546704000,0,7.614,259,5.44
18,-4.24,0.75,1.03,1.0,1.03,1546707600,0,7.149,260,6.2
19,-3.91,0.83,1.03,1.0,1.03,1546711200,0,6.517,262,5.51
20,-4.08,0.75,1.03,1.0,1.03,1546714800,0,6.144,262,5.86
21,-3.79,0.75,1.33,1.0,1.33,1546718400,0,8.389,261,6.05
22,-4.01,0.75,1.33,1.0,1.33,1546722000,0,8.452,261,6.54
23,-3.7,0.75,1.33,1.0,1.33,1546725600,0,8.763,262,5.86
