,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,13.95,0.65,10.62,0.8,13.95,1563141600,0,10.003,1,,2.79
1,13.64,0.75,10.62,0.82,13.64,1563145200,0,10.003,13,,2.45
2,12.95,0.75,10.3,0.84,12.95,1563148800,0,10.003,6,,2.6
3,11.96,0.53,9.99,0.88,11.96,1563152400,0,10.003,3,,3.25
4,10.95,0.75,9.99,0.94,10.95,1563156000,0,10.003,6,,2.41
5,10.95,0.53,9.99,0.94,10.95,1563159600,0,10.003,10,,2.44
6,10.95,0.75,10.3,0.96,10.95,1563163200,0,10.003,7,,1.5
7,11.26,0.44,10.3,0.94,11.26,1563166800,0,10.003,11,,2.56
8,11.96,0.75,10.3,0.9,11.96,1563170400,1,10.003,9,,3.25
9,12.27,0.75,10.99,0.92,12.27,1563174000,2,10.003,16,,3.22
10,13.26,0.75,10.99,0.86,13.26,1563177600,3,10.003,34,,2.72
11,14.95,0.75,11.69,0.81,14.95,1563181200,4,10.003,21,,2.15
12,16.64,0.75,12.0,0.74,16.64,1563184800,5,10.003,340,,2.15
13,17.96,0.53,12.69,0.71,17.96,1563188400,7,10.003,41,,4.6
14,19.65,0.44,11.69,0.6,19.65,1563192000,7,10.003,18,,2.56
15,19.65,0.44,11.69,0.6,19.65,1563195600,6,10.003,27,,3.75
16,21.02,0.44,11.38,0.54,21.02,1563199200,5,10.003,42,7.7,3.22
17,21.33,0.44,10.68,0.51,21.33,1563202800,4,10.003,7,,3.64
18,21.64,0.36,10.99,0.51,21.64,1563206400,2,10.003,349,,3.48
19,20.65,0.19,10.99,0.54,20.65,1563210000,1,10.003,353,,4.32
20,19.96,0.19,10.99,0.56,19.96,1563213600,0,10.003,337,,3.82
21,18.65,0.19,11.62,0.64,18.65,1563217200,0,10.003,338,,3.29
22,16.95,0.19,11.31,0.69,16.95,1563220800,0,10.003,325,,2.79
23,15.26,0.19,10.99,0.76,15.26,1563224400,0,10.003,317,,2.45
