,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,16.7,,12.0,0.74,16.7,1561154400,0.0,10.003,20.0,2.6
1,16.7,,13.0,0.79,16.7,1561158000,0.0,10.003,350.0,1.5
2,16.7,,13.0,0.79,16.7,1561161600,0.0,10.003,0.0,1.5
3,15.7,,13.0,0.84,15.7,1561165200,0.0,10.003,0.0,2.6
4,16.7,,12.0,0.74,16.7,1561168800,0.0,10.003,20.0,2.09
5,15.7,,12.0,0.79,15.7,1561172400,0.0,10.003,350.0,2.09
6,15.7,,12.0,0.79,15.7,1561176000,,10.003,350.0,2.09
7,15.7,,12.0,0.79,15.7,1561179600,,10.003,341.0,2.09
8,15.7,0.19,12.0,0.79,15.7,1561183200,1.0,10.003,341.0,2.09
9,15.7,0.44,13.0,0.84,15.7,1561186800,3.0,10.003,350.0,2.09
10,16.7,0.19,13.0,0.79,16.7,1561190400,4.0,10.003,20.0,2.6
11,17.7,0.19,14.0,0.79,17.7,1561194000,6.0,10.003,350.0,2.6
12,17.7,,14.0,0.79,17.7,1561197600,,10.003,350.0,2.09
13,17.73,0.19,15.0,0.84,17.7,1561201200,8.0,10.003,300.0,3.6
14,19.8,0.19,16.0,0.79,19.71,1561204800,8.0,10.003,290.0,3.6
15,20.78,0.19,16.0,0.74,20.71,1561208400,7.0,10.003,320.0,6.21
16,18.83,0.44,16.0,0.84,18.7,1561212000,5.0,10.003,320.0,6.7
17,17.09,0.75,16.7,1.0,16.7,1561215600,3.0,6.004,41.0,3.6
18,17.09,0.44,16.7,1.0,16.7,1561219200,2.0,10.003,311.0,2.6
19,15.82,0.44,15.0,0.96,15.7,1561222800,1.0,10.003,341.0,3.6
20,15.99,0.75,15.7,1.0,15.7,1561226400,0.0,10.003,341.0,3.1
21,15.06,0.75,14.7,1.0,14.7,1561230000,0.0,10.003,311.0,2.09
22,14.89,0.75,14.7,1.0,14.7,1561233600,0.0,8.998,,
23,14.89,0.75,14.7,1.0,14.7,1561237200,0.0,10.003,,
