,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,16.95,0.19,13.0,0.78,16.95,1560808800,0.0,10.003,328.0,1.16
1,15.64,,13.0,0.84,15.64,1560812400,0.0,10.003,323.0,1.76
2,14.95,,13.0,0.88,14.95,1560816000,0.0,9.691,337.0,1.35
3,13.64,,12.0,0.9,13.64,1560819600,0.0,9.383,315.0,1.0
4,12.95,0.19,12.31,0.96,12.95,1560823200,0.0,8.452,290.0,1.04
5,12.64,,12.64,1.0,12.64,1560826800,0.0,9.383,144.0,0.5
6,12.95,,12.0,0.94,12.95,1560830400,,9.07,125.0,0.65
7,13.64,0.19,13.0,0.96,13.64,1560834000,0.0,9.383,,0.0
8,17.03,0.19,13.69,0.81,17.03,1560837600,1.0,10.003,79.0,0.81
9,18.72,0.19,14.38,0.76,18.72,1560841200,3.0,10.003,60.0,1.0
10,20.71,0.19,15.38,0.72,20.71,1560844800,5.0,10.003,90.0,1.5
11,22.35,0.19,15.69,0.66,22.33,1560848400,6.0,10.003,200.0,1.0
12,24.03,0.19,15.0,0.57,24.03,1560852000,8.0,10.003,221.0,1.5
13,25.02,0.19,13.31,0.48,25.02,1560855600,8.0,10.003,165.0,1.5
14,26.03,0.19,13.38,0.46,26.03,1560859200,8.0,10.003,251.0,2.09
15,26.72,0.19,11.62,0.39,26.72,1560862800,7.0,10.003,34.0,1.84
16,27.34,0.19,13.69,0.43,27.34,1560866400,6.0,10.003,103.0,2.25
17,27.34,0.27,12.31,0.39,27.34,1560870000,4.0,10.003,255.0,1.91
18,25.95,0.27,12.62,0.44,25.95,1560873600,2.0,10.003,260.0,2.6
19,24.57,0.27,14.38,0.53,24.57,1560877200,1.0,10.003,162.0,2.44
20,23.26,0.27,15.07,0.6,23.26,1560880800,0.0,10.003,102.0,2.79
21,21.64,0.75,15.45,0.68,21.64,1560884400,0.0,10.003,285.0,1.69
22,20.96,0.75,14.76,0.68,20.96,1560888000,0.0,10.003,251.0,2.09
23,19.66,0.75,15.38,0.76,19.65,1560891600,0.0,10.003,170.0,5.7
