,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,0.23,0.0,-2.03,0.85,clear-night,326.5,0.0,0.0,,1031.8,Klar,0.23,1581030000,0,16.093,47,3.01,1.32
1,0.91,0.01,-1.56,0.84,clear-night,322.8,0.0,0.0,,1032.0,Klar,0.91,1581033600,0,16.093,43,2.75,1.25
2,-0.93,0.01,-1.88,0.84,clear-night,321.3,0.0,0.0,,1031.6,Klar,0.51,1581037200,0,16.093,41,2.98,1.35
3,-1.93,0.0,-2.36,0.85,clear-night,320.6,0.0,0.0,,1031.4,Klar,-0.18,1581040800,0,16.093,38,3.22,1.48
4,-3.01,0.0,-2.91,0.86,clear-night,320.9,0.0,0.0,,1031.0,Klar,-0.91,1581044400,0,16.093,39,3.44,1.64
5,-3.55,0.0,-3.17,0.89,clear-night,323.1,0.0,0.0,,1030.9,Klar,-1.53,1581048000,0,16.093,42,3.67,1.53
6,-1.29,0.0,-3.32,0.86,clear-night,326.4,0.0051,0.01,rain,1030.9,Klar,-1.29,1581051600,0,16.093,47,3.9,1.32
7,-1.37,0.0,-3.65,0.84,clear-night,324.0,0.0072,0.01,rain,1031.1,Klar,-1.37,1581055200,0,16.093,54,3.75,1.31
8,-3.06,0.0,-3.65,0.83,clear-day,322.7,0.0072,0.01,rain,1030.9,Klar,-1.13,1581058800,0,16.093,57,3.98,1.51
9,-3.0,0.0,-3.49,0.81,clear-day,320.5,0.0072,0.02,rain,1030.6,Klar,-0.66,1581062400,0,16.093,62,4.24,1.83
10,-2.36,0.0,-2.88,0.8,clear-day,319.0,0.0051,0.04,rain,1030.3,Klar,0.23,1581066000,1,16.093,66,4.43,2.14
11,-0.93,0.0,-2.09,0.76,clear-day,318.6,0.0,0.0,,1029.6,Klar,1.61,1581069600,1,16.093,72,4.45,2.32
12,1.05,0.0,-1.15,0.72,clear-day,318.7,0.0,0.0,,1029.1,Klar,3.35,1581073200,1,16.093,79,4.39,2.4
13,3.38,0.0,-1.55,0.6,clear-day,326.9,0.0,0.0,,1029.0,Klar,5.51,1581076800,1,16.093,75,4.15,2.66
14,5.33,0.0,-1.03,0.56,clear-day,326.3,0.0,0.0,,1028.2,Klar,7.22,1581080400,1,16.093,77,4.26,2.77
15,6.11,0.0,-0.36,0.56,clear-day,324.3,0.0,0.0,,1027.2,Klar,7.86,1581084000,1,16.093,80,4.47,2.74
16,4.52,0.0,0.21,0.64,clear-day,322.8,0.0,0.0,,1026.7,Klar,6.55,1581087600,0,16.093,84,4.82,2.78
17,3.66,0.0,0.34,0.68,clear-day,322.1,0.0,0.0,,1026.4,Klar,5.78,1581091200,0,16.093,85,5.57,2.71
18,2.12,0.0,0.12,0.74,clear-night,321.7,0.0,0.0,,1026.6,Klar,4.4,1581094800,0,16.093,86,6.48,2.58
19,0.75,0.0,-0.44,0.77,clear-night,317.9,0.0,0.0,,1026.8,Klar,3.28,1581098400,0,16.093,81,6.24,2.63
20,0.24,0.0,-0.76,0.78,clear-night,317.1,0.0,0.0,,1026.5,Klar,2.67,1581102000,0,16.093,80,5.71,2.39
21,-0.1,0.0,-1.18,0.79,clear-night,316.8,0.0,0.0,,1026.0,Klar,2.11,1581105600,0,16.093,78,4.74,2.09
22,-0.34,0.0,-1.79,0.79,clear-night,316.8,0.0,0.0,,1025.6,Klar,1.53,1581109200,0,16.093,76,3.77,1.73
23,-0.44,0.0,-2.37,0.78,clear-night,317.3,0.0,0.0,,1025.5,Klar,1.01,1581112800,0,16.093,68,2.85,1.4
