,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,4.37,0.67,2.19,0.74,partly-cloudy-night,318.9,0.0,0.0,,1026.0,Überwiegend bewölkt,6.41,1579129200,0,16.093,221,12.08,2.76
1,4.4,0.73,2.04,0.74,partly-cloudy-night,321.3,0.0089,0.03,rain,1026.5,Überwiegend bewölkt,6.3,1579132800,0,16.093,217,10.22,2.55
2,4.32,0.69,1.92,0.75,partly-cloudy-night,323.6,0.0103,0.03,rain,1027.1,Überwiegend bewölkt,6.05,1579136400,0,16.093,211,6.5,2.29
3,4.13,0.73,1.88,0.76,partly-cloudy-night,323.7,0.0088,0.03,rain,1027.4,Überwiegend bewölkt,5.71,1579140000,0,16.093,206,4.89,2.07
4,4.22,0.83,2.02,0.78,partly-cloudy-night,323.9,0.0083,0.03,rain,1027.7,Überwiegend bewölkt,5.56,1579143600,0,16.093,202,3.58,1.81
5,3.7,0.86,1.8,0.8,partly-cloudy-night,324.2,0.0105,0.03,rain,1027.9,Überwiegend bewölkt,5.01,1579147200,0,16.093,191,2.71,1.71
6,3.3,0.79,1.61,0.82,partly-cloudy-night,324.6,0.0,0.0,,1028.1,Überwiegend bewölkt,4.44,1579150800,0,16.093,183,2.14,1.51
7,3.3,0.76,1.56,0.82,partly-cloudy-night,325.2,0.0,0.0,,1028.4,Überwiegend bewölkt,4.31,1579154400,0,16.093,173,1.75,1.4
8,4.9,0.96,1.62,0.79,cloudy,326.0,0.0211,0.03,rain,1029.3,Stark bewölkt,4.9,1579158000,0,16.093,163,1.42,1.23
9,5.24,0.9,1.67,0.78,cloudy,327.2,0.0,0.0,,1029.3,Stark bewölkt,5.24,1579161600,0,16.093,150,1.21,1.2
10,5.84,0.64,1.79,0.75,partly-cloudy-day,327.6,0.0,0.0,,1029.1,Überwiegend bewölkt,5.84,1579165200,0,16.093,146,1.25,1.25
11,6.87,0.4,2.63,0.71,partly-cloudy-day,326.5,0.0,0.0,,1028.6,Leicht bewölkt,7.48,1579168800,1,16.093,129,2.03,1.42
12,8.33,0.27,3.37,0.68,clear-day,324.4,0.0,0.0,,1027.8,Klar,9.07,1579172400,1,16.093,115,3.45,1.75
13,10.07,0.22,4.31,0.67,clear-day,322.7,0.0,0.0,,1027.3,Klar,10.07,1579176000,1,16.093,108,4.24,2.02
14,8.93,0.14,3.49,0.64,clear-day,311.4,0.0,0.0,,1026.8,Klar,9.99,1579179600,1,16.093,102,4.23,2.33
15,8.17,0.06,3.42,0.67,clear-day,312.8,0.0,0.0,,1026.3,Klar,9.33,1579183200,0,16.093,108,3.81,2.3
16,7.04,0.0,3.37,0.71,clear-day,314.2,0.0,0.0,,1026.0,Klar,8.37,1579186800,0,16.093,113,3.63,2.32
17,5.81,0.02,2.77,0.73,clear-night,320.5,0.0,0.0,,1026.2,Klar,7.26,1579190400,0,16.093,116,2.84,2.21
18,4.2,0.03,2.78,0.79,clear-night,315.0,0.0,0.0,,1026.4,Klar,6.07,1579194000,0,16.093,114,4.73,2.46
19,3.41,0.0,2.83,0.83,clear-night,316.2,0.0,0.0,,1026.5,Klar,5.41,1579197600,0,16.093,114,4.38,2.47
20,2.81,0.01,2.92,0.87,clear-night,316.6,0.0,0.0,,1027.1,Klar,4.97,1579201200,0,16.093,116,4.76,2.55
21,2.43,0.01,2.73,0.88,clear-night,316.9,0.0,0.0,,1026.6,Klar,4.57,1579204800,0,16.093,119,5.14,2.45
22,1.97,0.02,2.54,0.9,clear-night,317.3,0.0,0.0,,1026.0,Klar,4.09,1579208400,0,16.093,122,5.14,2.35
23,1.3,0.02,2.18,0.91,clear-night,318.2,0.0,0.0,,1025.5,Klar,3.45,1579212000,0,16.093,127,4.42,2.24
