,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,10.63,1.0,4.83,0.67,10.63,1550790000,0,10.003,286,2.39
1,7.81,0.44,5.41,0.74,9.81,1550793600,0,10.003,296,3.9
2,10.22,0.9,5.41,0.72,10.22,1550797200,0,10.003,271,2.3
3,10.22,0.9,5.41,0.72,10.22,1550800800,0,10.003,281,2.44
4,10.22,0.9,6.0,0.75,10.22,1550804400,0,10.003,295,2.51
5,10.22,0.9,6.41,0.77,10.22,1550808000,0,10.003,319,2.37
6,8.81,0.9,6.41,0.8,9.64,1550811600,0,10.003,305,1.96
7,9.64,0.9,6.41,0.8,9.64,1550815200,0,10.003,281,1.28
8,8.99,0.9,6.41,0.8,9.64,1550818800,0,10.003,320,1.75
9,10.22,0.9,6.41,0.77,10.22,1550822400,0,10.003,4,2.68
10,11.22,0.9,6.41,0.72,11.22,1550826000,1,10.003,15,3.3
11,12.22,0.9,5.41,0.63,12.22,1550829600,1,10.003,24,2.93
12,12.22,0.77,4.01,0.57,12.22,1550833200,2,10.003,52,3.13
13,12.81,0.9,3.24,0.52,12.81,1550836800,2,10.003,53,3.81
14,12.22,0.9,4.42,0.59,12.22,1550840400,2,10.003,64,4.8
15,12.22,0.9,3.42,0.55,12.22,1550844000,1,10.003,35,4.22
16,12.22,0.9,3.42,0.55,12.22,1550847600,1,10.003,51,3.63
17,12.22,0.9,3.83,0.57,12.22,1550851200,0,10.003,45,4.22
18,7.51,0.08,3.83,0.69,9.23,1550858400,0,10.003,34,3.13
19,6.87,0.08,3.24,0.69,8.64,1550862000,0,10.003,30,3.01
20,6.17,0.0,2.83,0.71,7.81,1550865600,0,10.003,27,2.58
21,5.97,0.0,3.42,0.72,8.23,1550869200,0,10.003,40,3.72
22,4.75,0.08,3.0,0.74,7.4,1550872800,0,10.003,67,4.11
