,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-0.68,0.58,0.69,0.83,3.33,1551740400,0,10.003,235,13.9,4.87
1,-1.14,0.19,0.69,0.87,2.65,1551744000,0,10.003,221,,4.18
2,-2.24,0.53,0.69,0.89,2.34,1551747600,0,10.003,244,,5.49
3,-1.73,0.75,0.69,0.89,2.34,1551751200,0,10.003,235,,4.52
4,-1.88,,0.69,0.89,2.34,1551758400,0,10.003,213,,4.79
5,-2.64,,0.69,0.93,1.64,1551762000,0,,221,,4.6
6,-2.08,0.27,0.69,0.93,1.64,1551765600,0,10.003,214,,3.72
7,-1.18,0.27,0.99,0.85,3.33,1551772800,1,10.003,230,,5.9
8,0.92,0.44,1.68,0.77,5.33,1551776400,2,10.003,230,,7.04
9,1.76,0.44,0.37,0.66,6.34,1551780000,2,10.003,240,12.9,8.5
10,1.83,0.44,-0.61,0.6,6.65,1551783600,3,10.003,240,15.99,9.76
11,2.08,0.44,-0.61,0.6,6.65,1551787200,3,10.003,236,15.99,8.8
12,2.52,0.53,0.37,0.63,6.96,1551790800,2,10.003,233,14.4,8.7
13,2.42,0.75,1.06,0.68,6.57,1551794400,2,10.003,240,13.9,7.35
14,2.08,0.83,1.45,0.71,6.26,1551798000,1,10.003,238,11.3,7.16
15,1.13,0.75,2.45,0.8,5.58,1551801600,0,10.003,270,18.0,7.36
16,1.3,0.83,2.07,0.84,4.57,1551805200,0,10.003,244,,4.06
17,1.1,0.75,2.07,0.88,3.89,1551808800,0,10.003,245,,3.1
18,1.98,0.75,2.37,0.88,4.26,1551812400,0,10.003,260,,2.56
19,1.08,0.75,2.69,0.96,3.27,1551816000,0,10.003,214,,2.26
20,1.89,0.75,2.69,0.93,3.65,1551819600,0,10.003,162,,1.91
21,1.1,0.75,2.96,1.0,2.96,1551823200,0,10.003,160,,1.91
