,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,6.96,0.19,4.01,0.82,6.96,1554156000,0,10.003,41.0,,1.0
1,5.95,0.44,4.01,0.87,5.95,1554159600,0,9.691,48.0,,1.16
2,5.33,0.44,3.0,0.85,5.33,1554163200,0,9.691,49.0,,0.81
3,3.76,0.44,2.69,0.87,4.64,1554166800,0,9.691,35.0,,1.34
4,4.34,0.44,2.69,0.89,4.34,1554170400,0,9.691,41.0,,0.47
5,2.65,0.44,2.0,0.95,2.65,1554174000,0,8.763,,,0.0
6,2.34,0.19,2.0,0.98,2.34,1554177600,0,8.296,290.0,,0.34
7,1.64,0.44,0.99,0.95,1.64,1554181200,0,8.142,,,0.0
8,2.34,0.44,1.68,0.95,2.34,1554184800,0,7.305,80.0,,0.69
9,6.1,0.44,3.39,0.83,6.1,1554188400,1,7.583,101.0,,0.69
10,8.0,0.75,4.38,0.74,8.78,1554192000,2,8.049,173.0,,1.76
11,10.78,0.75,4.69,0.66,10.78,1554195600,3,8.763,177.0,,1.35
12,14.03,0.36,6.0,0.58,14.03,1554199200,4,9.383,138.0,,1.76
13,17.03,0.75,2.62,0.38,17.03,1554202800,4,10.003,208.0,,3.82
14,18.02,0.75,2.31,0.35,18.02,1554206400,4,10.003,240.0,,4.74
15,18.65,0.36,0.01,0.29,18.65,1554210000,4,10.003,243.0,,3.91
16,18.65,0.53,-0.92,0.27,18.65,1554213600,3,10.003,253.0,9.8,7.65
17,19.34,0.53,-0.24,0.27,19.34,1554217200,2,10.003,232.0,,4.06
18,17.96,0.53,0.06,0.3,17.96,1554220800,1,10.003,247.0,,4.26
19,16.95,0.36,-1.32,0.29,16.95,1554224400,0,10.003,226.0,,3.41
20,16.64,0.36,-1.69,0.29,16.64,1554228000,0,10.003,231.0,,3.82
21,15.33,0.36,-0.7,0.33,15.33,1554231600,0,10.003,256.0,14.91,6.72
22,14.64,0.75,0.69,0.39,14.64,1554235200,0,10.003,217.0,,4.11
23,12.95,0.75,1.38,0.45,12.95,1554238800,0,10.003,248.0,,3.79
