,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,16.04,0.77,12.83,0.81,,,,,,,,16.04,1570917600,0,10.003,173,,2.72
1,16.04,0.66,13.42,0.84,,,,,,,,16.04,1570921200,0,10.003,169,,2.37
2,16.04,1.0,13.42,0.84,,,,,,,,16.04,1570924800,0,10.003,191,,0.62
3,14.21,0.75,12.41,0.89,,,,,,,,14.21,1570928400,0,10.003,161,,0.62
4,13.21,0.18,12.41,0.95,,,,,,,,13.21,1570932000,0,10.003,131,,1.29
5,13.79,0.08,12.41,0.91,,,,,,,,13.79,1570935600,0,10.003,128,,1.5
6,12.62,0.0,11.83,0.95,,,,,,,,12.62,1570939200,0,10.003,180,,1.08
7,13.63,0.0,12.41,0.92,,,,,,,,13.63,1570942800,0,10.003,191,,1.08
8,13.04,0.0,12.41,0.96,,,,,,,,13.04,1570946400,0,10.003,210,,1.08
9,14.62,0.08,13.42,0.92,,,,,,,,14.62,1570950000,0,10.003,210,,1.29
10,16.62,0.33,14.0,0.85,,,,,,,,16.62,1570953600,1,10.003,221,,1.08
11,17.62,0.19,14.0,0.79,,,,,,,,17.62,1570957200,2,10.003,210,,1.7
12,20.63,0.08,14.41,0.68,,,,,,,,20.63,1570960800,2,10.003,186,,3.13
13,22.62,0.19,14.0,0.58,,,,,,,,22.62,1570964400,3,10.003,174,,4.81
14,23.62,0.52,14.41,0.56,,,,,,,,23.62,1570968000,2,10.003,166,,4.4
15,24.62,0.08,14.0,0.52,,,,,,,,24.62,1570971600,2,10.003,181,,4.01
16,24.2,0.08,14.0,0.53,,,,,,,,24.2,1570975200,1,10.003,195,,4.77
17,24.2,0.0,14.0,0.53,,,,,,,,24.2,1570978800,0,10.003,191,,3.6
18,23.04,0.0,14.0,0.57,,,,,,,,23.04,1570982400,0,10.003,184,,2.97
19,20.63,0.0,13.83,0.65,,,,,,,,20.63,1570986000,0,10.003,181,,2.72
20,20.39,0.01,15.02,0.71,clear-night,252.3,0.0051,0.02,rain,1012.7,Klar,20.39,1570989600,0,16.093,197,7.64,2.47
21,19.61,0.15,14.47,0.72,clear-night,252.9,0.0,0.0,,1013.0,Klar,19.61,1570993200,0,16.093,203,8.08,2.33
22,19.05,0.34,14.15,0.73,partly-cloudy-night,253.6,0.0,0.0,,1013.4,Leicht bewölkt,19.05,1570996800,0,16.093,209,8.66,2.26
23,18.53,0.46,13.86,0.74,partly-cloudy-night,254.2,0.0,0.0,,1013.8,Leicht bewölkt,18.53,1571000400,0,16.093,212,8.83,2.25
