,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,10.22,0.19,5.0,0.7,10.22,1554847200,0,10.003,30,4.77
1,10.22,0.0,5.0,0.7,10.22,1554850800,0,10.003,30,4.47
2,10.22,0.0,4.42,0.67,10.22,1554854400,0,10.003,30,4.77
3,10.22,0.75,4.42,0.67,10.22,1554858000,0,10.003,23,4.09
4,7.63,0.0,4.01,0.67,9.81,1554861600,0,10.003,20,4.3
5,7.72,0.0,3.59,0.65,9.81,1554865200,0,10.003,20,4.09
6,6.72,0.18,2.58,0.65,8.81,1554868800,0,10.003,15,3.65
7,7.09,0.29,2.58,0.65,8.81,1554872400,0,10.003,27,2.99
8,6.83,0.08,2.58,0.65,8.81,1554876000,0,10.003,25,3.45
9,7.37,0.08,2.17,0.63,8.81,1554879600,1,10.003,30,2.57
10,6.5,0.75,2.58,0.65,8.81,1554883200,2,10.003,8,4.09
11,8.15,0.19,2.58,0.61,9.81,1554886800,4,10.003,11,3.24
12,10.81,0.19,2.0,0.55,10.81,1554890400,5,10.003,50,4.77
13,12.81,0.75,2.0,0.48,12.81,1554894000,4,10.003,38,5.18
14,13.81,0.19,1.58,0.43,13.81,1554897600,5,10.003,46,5.76
15,14.4,0.0,0.42,0.38,14.4,1554901200,5,10.003,35,5.96
16,14.81,0.19,0.59,0.38,14.81,1554904800,3,10.003,35,5.96
17,14.81,0.0,0.01,0.36,14.81,1554908400,2,10.003,12,5.0
18,13.81,0.0,0.01,0.39,13.81,1554912000,1,10.003,4,5.46
19,13.23,0.0,-1.01,0.37,13.23,1554915600,0,10.003,28,5.8
20,6.48,0.0,-2.17,0.45,9.23,1554926400,0,10.003,30,5.38
21,5.42,0.0,-2.58,0.46,8.23,1554930000,0,10.003,24,4.88
