,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,16.05,0.0,6.0,0.51,16.05,1562536800,0.0,,2,,3.3
1,14.22,0.0,6.41,0.59,14.22,1562540400,0.0,10.003,20,,2.81
2,12.46,0.0,6.41,0.67,12.46,1562544000,0.0,10.003,60,,2.3
3,12.4,0.0,6.41,0.67,12.4,1562547600,0.0,10.003,60,,0.62
4,12.4,0.19,6.41,0.67,12.4,1562551200,0.0,10.003,7,,2.32
5,11.81,0.0,6.41,0.7,11.81,1562554800,0.0,10.003,350,,3.1
6,10.81,0.19,6.41,0.74,10.81,1562558400,0.0,10.003,338,,2.15
7,13.12,,6.99,0.66,13.12,1562562000,,10.003,240,,1.5
8,15.12,,6.99,0.58,15.12,1562565600,,10.003,300,,2.6
9,16.64,0.08,6.99,0.53,16.64,1562569200,2.0,10.003,30,,4.11
10,17.81,0.52,5.0,0.43,17.81,1562572800,3.0,10.003,30,,4.11
11,18.22,0.52,4.59,0.41,18.22,1562576400,5.0,10.003,333,,3.92
12,18.81,0.33,5.0,0.4,18.81,1562580000,6.0,10.003,341,10.3,4.89
13,19.81,0.44,5.0,0.38,19.81,1562583600,7.0,10.003,330,7.2,5.35
14,20.23,0.75,5.0,0.37,20.23,1562587200,5.0,10.003,344,11.8,3.72
15,19.23,0.75,5.59,0.41,19.23,1562590800,5.0,10.003,336,10.71,5.45
16,19.23,0.75,5.0,0.39,19.23,1562594400,4.0,10.003,320,7.7,5.55
17,19.23,1.0,6.0,0.42,19.23,1562598000,3.0,10.003,339,9.8,4.8
18,18.81,0.33,6.0,0.43,18.81,1562601600,2.0,10.003,329,,4.68
19,18.81,0.52,6.0,0.43,18.81,1562605200,1.0,10.003,330,10.8,4.22
20,18.22,0.19,6.0,0.45,18.22,1562608800,0.0,10.003,331,,4.01
21,17.22,0.19,6.41,0.49,17.22,1562612400,0.0,10.003,335,,3.72
22,15.64,0.19,6.99,0.56,15.64,1562616000,0.0,10.003,326,,3.6
