,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,15.81,0.0,9.41,0.66,15.81,1558908000,0,10.003,191,,1.28
1,14.98,1.0,9.99,0.72,14.98,1558911600,0,10.003,222,,2.6
2,15.22,0.75,9.58,0.69,15.22,1558915200,0,10.003,229,,2.51
3,13.81,0.44,9.58,0.76,13.81,1558918800,0,10.003,254,,2.09
4,13.23,0.44,9.99,0.81,13.23,1558922400,0,10.003,246,,2.81
5,12.22,0.0,9.41,0.83,12.22,1558926000,0,10.003,251,,1.75
6,11.81,0.44,9.58,0.86,11.81,1558929600,0,10.003,225,,1.75
7,14.22,0.9,10.99,0.81,14.22,1558933200,0,10.003,237,,3.22
8,13.23,0.9,12.0,0.92,13.23,1558936800,1,8.759,238,,3.63
9,14.22,0.9,13.0,0.92,14.22,1558940400,2,8.759,225,,3.72
10,14.81,0.9,13.0,0.89,14.81,1558944000,3,10.003,210,,3.52
11,15.81,0.9,12.82,0.82,15.81,1558947600,4,10.003,221,,4.01
12,16.22,0.9,12.82,0.8,16.22,1558951200,4,10.003,215,,3.72
13,17.22,0.9,13.0,0.76,17.22,1558954800,5,10.003,233,,3.22
14,16.64,0.9,14.0,0.84,16.64,1558958400,5,10.003,209,,2.37
15,18.22,0.9,14.0,0.76,18.22,1558962000,4,10.003,244,,2.81
16,19.23,0.62,13.0,0.67,19.23,1558965600,4,10.003,234,,3.43
17,17.64,0.77,12.41,0.71,17.64,1558969200,3,10.003,351,,4.11
18,17.64,0.77,11.83,0.69,17.64,1558972800,2,10.003,343,10.06,5.34
19,15.22,0.9,13.0,0.87,15.22,1558976400,1,7.727,336,10.3,4.79
20,16.22,0.62,12.82,0.8,16.22,1558980000,0,10.003,22,,2.89
21,15.22,0.52,12.82,0.86,15.22,1558983600,0,10.003,221,,0.87
22,14.22,0.52,12.41,0.89,14.22,1558987200,0,10.003,210,,0.62
23,12.81,0.33,11.41,0.91,12.81,1558990800,0,10.003,350,,1.85
