,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,21.02,0.75,13.86,0.64,21.02,1562018400,0,10.003,305,2.6
1,18.96,0.53,13.17,0.69,18.96,1562025600,0,10.003,322,1.91
2,18.27,0.36,12.86,0.71,18.27,1562029200,0,10.003,281,1.69
3,18.27,0.36,11.93,0.67,18.27,1562032800,0,10.003,316,2.26
4,16.57,0.75,12.24,0.76,16.57,1562036400,0,10.003,283,2.79
5,16.26,0.75,11.93,0.76,16.26,1562040000,0,10.003,348,0.99
6,16.64,0.75,11.62,0.72,16.64,1562043600,0,10.003,358,2.6
7,17.65,0.75,11.62,0.68,17.65,1562047200,1,10.003,4,3.14
8,17.96,0.75,11.31,0.65,17.96,1562050800,2,10.003,11,4.14
9,19.34,0.44,11.31,0.6,19.34,1562054400,4,10.003,1,3.29
10,20.65,0.27,10.62,0.53,20.65,1562061600,7,10.003,30,2.6
11,22.33,0.44,11.31,0.5,22.33,1562065200,7,10.003,35,2.95
12,22.64,0.19,11.62,0.5,22.64,1562068800,8,10.003,8,2.6
13,23.64,0.19,10.93,0.45,23.64,1562072400,7,10.003,15,3.29
14,23.64,0.44,9.93,0.42,23.64,1562076000,5,10.003,21,4.14
15,23.64,0.44,10.62,0.44,23.64,1562079600,4,10.003,18,3.29
16,23.64,0.44,10.62,0.44,23.64,1562083200,2,10.003,33,3.82
17,22.95,0.44,10.93,0.47,22.95,1562086800,1,10.003,23,2.95
18,22.95,0.75,9.62,0.43,22.95,1562090400,0,10.003,12,3.48
19,21.95,0.75,9.99,0.47,21.95,1562094000,0,10.003,5,2.44
20,19.58,0.75,9.99,0.54,19.58,1562097600,0,10.003,5,3.29
21,18.58,0.75,9.62,0.56,18.58,1562101200,0,10.003,15,3.1
