,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,5.92,0.44,6.99,0.98,7.27,1559858400,0.0,10.003,90,,2.09
1,5.56,0.19,6.96,1.0,6.96,1559862000,0.0,10.003,71,,2.09
2,6.96,0.44,6.96,1.0,6.96,1559865600,0.0,10.003,50,,0.65
3,4.63,0.44,5.95,1.0,5.95,1559869200,0.0,10.003,71,,1.84
4,5.95,0.44,5.95,1.0,5.95,1559872800,0.0,9.31,41,,0.65
5,5.95,0.44,5.95,1.0,5.95,1559876400,0.0,7.986,11,,1.0
6,6.34,0.44,6.34,1.0,6.34,1559880000,0.0,6.931,0,,0.47
7,7.39,,7.69,0.98,8.02,1559883600,,7.055,50,,1.5
8,10.02,0.75,8.0,0.87,10.02,1559887200,1.0,8.142,71,,4.11
9,12.02,0.75,9.0,0.82,12.02,1559890800,2.0,8.142,78,,2.6
10,14.03,0.75,9.69,0.75,14.03,1559894400,4.0,10.003,73,,2.6
11,16.72,0.19,11.38,0.71,16.72,1559898000,6.0,10.003,76,,3.25
12,19.65,0.19,12.69,0.64,19.65,1559901600,8.0,10.003,74,,3.44
13,20.34,0.19,13.38,0.64,20.34,1559905200,8.0,10.003,73,,3.6
14,22.33,0.19,14.38,0.61,22.33,1559908800,8.0,10.003,74,,3.75
15,24.34,,13.69,0.51,24.34,1559912400,,10.003,74,,3.75
16,25.64,,12.31,0.44,25.64,1559916000,,10.003,87,,3.95
17,26.34,,12.69,0.43,26.34,1559919600,,10.003,96,,3.07
18,25.95,0.19,12.69,0.44,25.95,1559923200,2.0,10.003,128,,3.41
19,24.57,0.36,12.69,0.48,24.57,1559926800,1.0,10.003,286,12.39,4.29
20,20.44,0.75,8.76,0.47,20.44,1559930400,0.0,10.003,282,,11.21
21,17.43,0.44,8.93,0.57,17.43,1559934000,0.0,9.691,283,17.0,7.01
22,16.51,0.19,8.24,0.58,16.51,1559937600,0.0,9.383,293,11.3,4.45
23,14.26,,6.99,0.62,14.26,1559941200,0.0,10.003,267,11.8,3.72
