,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,2.52,0.98,4.66,0.93,rain,322.5,0.7343,0.53,rain,1002.4,Leichter Regen möglich,5.66,1612652400,0,15.129,64,7.87,4.29
1,2.31,0.98,4.22,0.92,rain,328.8,1.309,0.64,rain,1001.4,Regen,5.41,1612656000,0,16.093,66,7.28,4.09
2,1.27,0.99,3.67,0.92,rain,331.2,1.6421,0.69,rain,1000.6,Regen,4.79,1612659600,0,15.071,66,8.69,4.6
3,1.0,0.99,3.47,0.93,rain,331.6,0.8153,0.6,rain,999.8,Leichter Regen möglich,4.47,1612663200,0,16.093,68,8.52,4.35
4,1.1,0.97,3.42,0.93,rain,331.9,0.5236,0.51,rain,999.3,Leichter Regen möglich,4.49,1612666800,0,16.093,65,7.95,4.23
5,1.05,0.99,3.34,0.93,rain,331.8,0.3115,0.4,rain,998.6,Leichter Regen möglich,4.39,1612670400,0,16.093,71,7.34,4.09
6,0.77,0.97,3.29,0.95,rain,331.3,0.5251,0.56,rain,998.2,Leichter Regen möglich,4.07,1612674000,0,16.093,68,5.84,3.9
7,0.03,0.97,2.43,0.93,rain,333.9,0.3192,0.42,rain,997.8,Leichter Regen möglich,3.53,1612677600,0,16.093,82,6.19,4.04
8,-0.16,0.97,2.64,0.95,rain,335.9,0.314,0.42,rain,997.6,Leichter Regen möglich,3.41,1612681200,0,16.093,84,6.96,4.11
9,0.19,0.98,2.89,0.96,rain,337.6,0.3471,0.5,rain,997.7,Leichter Regen möglich,3.47,1612684800,0,16.093,74,6.07,3.66
10,0.75,0.99,2.61,0.92,rain,338.1,0.2833,0.41,rain,997.6,Leichter Regen möglich,3.78,1612688400,0,16.093,74,5.49,3.4
11,1.66,0.99,3.13,0.91,rain,339.9,0.272,0.4,rain,997.7,Leichter Regen möglich,4.47,1612692000,1,16.093,76,5.99,3.29
12,2.69,0.99,3.39,0.87,rain,341.0,0.221,0.37,rain,997.7,Nieselregen möglich,5.31,1612695600,1,16.093,74,6.19,3.28
13,2.48,0.95,2.36,0.82,cloudy,348.2,0.1698,0.24,rain,997.8,Stark bewölkt,5.23,1612699200,1,16.093,59,5.74,3.43
14,2.39,0.97,1.6,0.78,cloudy,348.8,0.1475,0.22,rain,998.0,Stark bewölkt,5.06,1612702800,1,16.093,45,5.0,3.27
15,2.4,0.97,1.85,0.8,cloudy,352.7,0.1142,0.24,rain,997.9,Stark bewölkt,4.93,1612706400,1,16.093,34,4.79,3.03
16,1.11,0.99,2.08,0.89,rain,356.0,0.0844,0.27,rain,998.1,Nieselregen möglich,3.77,1612710000,0,15.21,28,4.76,2.9
17,0.44,0.97,1.29,0.87,cloudy,354.4,0.0459,0.24,rain,998.3,Stark bewölkt,3.2,1612713600,0,16.093,27,4.45,2.88
18,-0.24,0.98,1.0,0.89,rain,356.1,0.0689,0.26,rain,998.7,Nieselregen möglich,2.6,1612717200,0,9.569,26,3.94,2.83
19,-0.48,0.96,1.26,0.91,rain,354.1,0.1048,0.35,rain,998.5,Nieselregen möglich,2.63,1612720800,0,13.953,25,5.05,3.19
20,-0.78,0.95,0.56,0.87,rain,352.4,0.1769,0.38,rain,998.8,Nieselregen möglich,2.46,1612724400,0,16.093,30,5.5,3.31
21,-1.08,0.94,-0.18,0.85,rain,352.2,0.217,0.29,rain,999.2,Nieselregen möglich,2.01,1612728000,0,16.093,27,4.6,2.99
22,-1.42,0.92,-0.62,0.86,cloudy,352.3,0.2523,0.21,rain,999.3,Stark bewölkt,1.44,1612731600,0,12.848,20,3.24,2.6
23,-2.25,0.93,-1.44,0.84,cloudy,354.2,0.1386,0.1,rain,999.5,Stark bewölkt,0.93,1612735200,0,16.093,35,3.42,2.85
