,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,15.21,0.66,13.42,0.89,15.21,1569967200,0,10.003,222,,4.01
1,14.62,0.75,13.42,0.92,14.62,1569970800,0,10.003,191,,1.49
2,14.62,0.9,13.42,0.92,14.62,1569974400,0,10.003,216,,3.01
3,14.62,0.44,12.83,0.89,14.62,1569978000,0,10.003,230,,3.69
4,14.62,0.62,12.41,0.87,14.62,1569981600,0,10.003,221,,3.34
5,14.62,0.9,12.41,0.87,14.62,1569985200,0,10.003,222,,3.89
6,14.62,0.9,12.41,0.87,14.62,1569988800,0,10.003,239,,4.18
7,14.21,0.66,12.0,0.87,14.21,1569992400,0,10.003,254,,4.31
8,14.21,0.77,12.0,0.87,14.21,1569996000,0,10.003,266,,4.77
9,13.63,0.77,10.83,0.83,13.63,1569999600,0,10.003,300,10.13,5.91
10,12.62,0.77,9.41,0.81,12.62,1570003200,1,10.003,333,8.8,5.18
11,12.21,0.77,7.41,0.73,12.21,1570006800,2,10.003,0,,3.34
12,12.21,0.77,6.0,0.66,12.21,1570010400,2,10.003,354,,4.6
13,13.21,0.66,6.41,0.63,13.21,1570014000,3,10.003,329,,4.18
14,13.21,0.77,5.41,0.59,13.21,1570017600,3,10.003,325,,3.72
15,14.79,0.33,5.0,0.52,14.79,1570021200,2,10.003,320,,4.62
16,14.21,0.62,4.01,0.5,14.21,1570024800,1,10.003,300,8.8,6.5
17,16.12,0.44,5.0,0.48,16.12,1570028400,1,10.003,320,,5.7
18,14.12,0.19,4.01,0.51,14.12,1570032000,0,10.003,330,,5.09
19,12.12,0.19,3.0,0.54,12.12,1570035600,0,10.003,290,,4.6
20,11.2,0.08,4.01,0.61,11.2,1570039200,0,10.003,310,,5.06
21,10.62,0.08,4.01,0.64,10.62,1570042800,0,10.003,301,,4.31
22,7.77,0.08,4.42,0.7,9.62,1570046400,0,10.003,275,,3.52
23,6.73,0.08,4.42,0.74,8.8,1570050000,0,10.003,269,,3.6
