,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,16.47,1.0,15.65,0.96,rain,306.2,0.3229,0.41,rain,1014.1,Leichter Regen möglich,16.28,1596405600,0,13.974,198,1.32,1.19
1,16.29,1.0,15.35,0.95,rain,306.8,0.2245,0.37,rain,1013.9,Nieselregen möglich,16.13,1596409200,0,16.093,293,1.18,0.98
2,16.07,1.0,15.05,0.94,rain,307.8,0.1482,0.32,rain,1013.7,Nieselregen möglich,15.96,1596412800,0,16.093,233,1.06,0.84
3,15.76,1.0,14.07,0.9,cloudy,310.1,0.0,0.0,,1013.9,Stark bewölkt,15.76,1596416400,0,16.093,183,1.72,1.48
4,15.44,1.0,13.53,0.88,cloudy,311.5,0.0,0.0,,1013.0,Stark bewölkt,15.44,1596420000,0,16.093,5,1.41,1.3
5,15.25,1.0,13.14,0.87,cloudy,313.0,0.0,0.0,,1012.5,Stark bewölkt,15.25,1596423600,0,16.093,283,1.22,1.16
6,15.15,0.99,12.93,0.87,cloudy,314.8,0.0,0.0,,1012.8,Stark bewölkt,15.15,1596427200,0,16.093,273,1.15,1.13
7,14.87,0.98,13.58,0.92,cloudy,316.7,0.0804,0.24,rain,1013.0,Stark bewölkt,14.87,1596430800,0,16.093,342,0.96,0.77
8,15.02,0.97,12.87,0.87,cloudy,318.6,0.046,0.11,rain,1012.6,Stark bewölkt,15.02,1596434400,1,16.093,295,1.14,1.14
9,15.25,0.97,13.39,0.89,rain,320.7,0.4456,0.45,rain,1013.0,Leichter Regen möglich,15.25,1596438000,1,15.549,188,1.53,0.93
10,15.9,0.98,13.27,0.84,rain,322.8,0.3306,0.36,rain,1012.6,Leichter Regen möglich,15.9,1596441600,2,16.093,20,1.99,1.23
11,16.32,0.99,13.37,0.83,rain,324.0,0.3231,0.35,rain,1012.4,Leichter Regen möglich,16.32,1596445200,3,16.093,63,2.28,1.25
12,16.84,0.99,13.57,0.81,rain,323.6,0.346,0.35,rain,1012.0,Leichter Regen möglich,16.84,1596448800,4,15.856,98,2.04,1.3
13,17.52,1.0,13.72,0.78,rain,322.3,0.4432,0.37,rain,1011.5,Leichter Regen möglich,17.52,1596452400,4,12.259,112,1.73,1.4
14,16.59,0.99,13.8,0.84,rain,320.8,0.6387,0.48,rain,1011.1,Leichter Regen möglich,16.59,1596456000,4,9.388,119,1.98,1.62
15,15.4,1.0,13.63,0.89,rain,323.5,1.0254,0.6,rain,1011.0,Regen,15.4,1596459600,4,8.221,302,4.67,3.55
16,14.37,1.0,13.95,0.98,rain,321.5,1.0571,0.64,rain,1010.9,Regen,14.33,1596463200,3,7.653,342,5.47,3.35
17,13.78,1.0,13.62,1.0,rain,319.9,1.0659,0.67,rain,1010.8,Regen,13.62,1596466800,2,7.574,334,6.13,3.17
18,13.58,1.0,13.37,1.0,rain,318.8,1.0989,0.69,rain,1010.8,Regen,13.37,1596470400,1,8.439,329,6.68,3.16
19,13.09,1.0,12.98,1.0,rain,318.0,1.2663,0.67,rain,1010.8,Regen,12.98,1596474000,1,9.806,328,7.1,3.14
20,12.75,1.0,12.74,1.0,rain,317.5,1.4264,0.67,rain,1011.0,Regen,12.74,1596477600,0,10.101,330,7.15,3.06
21,12.68,1.0,12.68,1.0,rain,319.9,1.0886,0.66,rain,1011.4,Regen,12.68,1596481200,0,9.08,327,4.63,2.55
22,12.66,1.0,12.66,1.0,rain,319.8,0.8424,0.66,rain,1011.6,Leichter Regen,12.66,1596484800,0,6.903,322,3.94,2.52
23,12.63,1.0,12.63,1.0,rain,320.4,0.8047,0.65,rain,1011.9,Leichter Regen,12.63,1596488400,0,5.563,321,3.56,2.46
