,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,14.64,1.0,8.0,0.64,14.64,1567720800,0,10.003,331.0,2.81
1,13.64,0.0,8.0,0.69,13.64,1567724400,0,10.003,356.0,3.52
2,12.64,0.75,7.41,0.71,12.64,1567728000,0,10.003,357.0,2.81
3,11.22,0.0,7.41,0.77,11.22,1567731600,0,10.003,330.0,0.87
4,10.81,0.0,6.99,0.77,10.81,1567735200,0,10.003,8.0,2.44
5,8.37,0.0,6.41,0.82,9.4,1567738800,0,10.003,109.0,2.15
6,8.89,0.0,6.41,0.79,9.81,1567742400,0,10.003,30.0,2.09
7,8.41,0.0,6.41,0.82,9.4,1567746000,0,10.003,11.0,2.09
8,10.81,0.0,6.99,0.77,10.81,1567749600,0,10.003,11.0,2.89
9,13.23,0.0,6.99,0.66,13.23,1567753200,1,10.003,18.0,2.16
10,15.22,0.08,6.99,0.58,15.22,1567756800,2,10.003,37.0,2.58
11,16.22,0.08,6.99,0.54,16.22,1567760400,3,10.003,71.0,1.96
12,17.22,0.08,6.0,0.48,17.22,1567764000,5,10.003,140.0,0.87
13,18.22,0.08,6.0,0.45,18.22,1567767600,5,10.003,114.0,1.75
14,18.81,0.08,5.0,0.4,18.81,1567771200,5,10.003,29.0,2.3
15,20.23,0.0,4.42,0.35,20.23,1567774800,5,10.003,230.0,2.09
16,21.23,0.0,3.83,0.32,21.23,1567778400,3,10.003,210.0,3.1
17,21.23,0.0,3.59,0.31,21.23,1567782000,2,10.003,185.0,3.43
18,20.23,0.0,3.42,0.33,20.23,1567785600,1,10.003,256.0,2.72
19,20.23,0.0,3.0,0.32,20.23,1567789200,0,10.003,226.0,2.6
20,17.22,0.0,4.01,0.41,17.22,1567792800,0,10.003,185.0,1.75
21,15.98,0.0,4.42,0.46,15.98,1567796400,0,10.003,150.0,0.87
22,12.81,0.0,5.0,0.59,12.81,1567800000,0,10.003,,0.0
23,11.81,0.0,5.0,0.63,11.81,1567803600,0,10.003,200.0,0.41
