,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-2.98,0.77,-3.25,0.84,partly-cloudy-night,392.7,0.0195,0.0196,0.06,snow,1043.5,Überwiegend bewölkt,-0.83,1579474800,0,10.621,34,3.08,1.68
1,-3.19,0.69,-3.45,0.84,partly-cloudy-night,391.9,0.0156,0.0153,0.06,snow,1043.9,Überwiegend bewölkt,-1.06,1579478400,0,11.216,34,3.46,1.64
2,-1.96,0.59,-4.24,0.84,partly-cloudy-night,391.1,,0.0,0.0,,1043.9,Leicht bewölkt,-1.96,1579482000,0,14.292,36,3.06,1.23
3,-2.36,0.54,-4.76,0.84,partly-cloudy-night,390.6,,0.0,0.0,,1044.0,Leicht bewölkt,-2.36,1579485600,0,14.894,58,3.2,1.33
4,-4.32,0.49,-4.94,0.82,partly-cloudy-night,389.6,,0.0,0.0,,1044.2,Leicht bewölkt,-2.35,1579489200,0,15.083,69,3.38,1.43
5,-4.62,0.47,-5.0,0.83,partly-cloudy-night,387.8,,0.0,0.0,,1044.3,Leicht bewölkt,-2.44,1579492800,0,14.273,71,3.54,1.55
6,-4.81,0.46,-4.89,0.83,partly-cloudy-night,385.6,,0.0,0.0,,1044.7,Leicht bewölkt,-2.41,1579496400,0,13.053,73,3.75,1.69
7,-5.22,0.41,-4.88,0.84,partly-cloudy-night,383.2,,0.0,0.0,,1045.1,Leicht bewölkt,-2.53,1579500000,0,12.999,75,4.21,1.87
8,-5.01,0.49,-4.72,0.83,partly-cloudy-night,379.3,,0.0,0.0,,1045.4,Leicht bewölkt,-2.29,1579503600,0,16.066,78,4.13,1.92
9,-4.74,0.55,-4.29,0.83,partly-cloudy-day,377.8,,0.0,0.0,,1045.6,Leicht bewölkt,-1.76,1579507200,0,16.093,82,5.57,2.19
10,-4.36,0.57,-4.11,0.8,partly-cloudy-day,375.9,,0.0,0.0,,1045.7,Leicht bewölkt,-1.02,1579510800,0,16.093,85,6.66,2.62
11,-4.01,0.61,-4.07,0.75,partly-cloudy-day,372.8,,0.0,0.0,,1045.6,Überwiegend bewölkt,-0.18,1579514400,1,16.093,87,7.05,3.34
12,-2.86,0.58,-3.53,0.71,partly-cloudy-day,369.3,,0.0,0.0,,1045.1,Leicht bewölkt,1.13,1579518000,1,16.093,87,7.1,3.94
13,-1.88,0.5,-3.06,0.69,partly-cloudy-day,366.3,,0.0,0.0,,1044.6,Leicht bewölkt,2.06,1579521600,1,16.093,85,7.16,4.2
14,-3.04,0.47,-3.27,0.73,partly-cloudy-day,370.3,,0.0,0.0,,1044.0,Leicht bewölkt,1.08,1579525200,1,16.093,82,6.49,4.12
15,-3.31,0.48,-3.28,0.74,partly-cloudy-day,367.7,,0.0,0.0,,1043.7,Leicht bewölkt,0.9,1579528800,0,16.093,80,7.12,4.19
16,-3.35,0.45,-3.36,0.74,partly-cloudy-day,365.2,,0.0,0.0,,1043.9,Leicht bewölkt,0.72,1579532400,0,16.093,80,7.79,3.92
17,-3.62,0.48,-3.5,0.75,partly-cloudy-night,362.5,,0.0,0.0,,1044.2,Leicht bewölkt,0.41,1579536000,0,16.093,81,8.49,3.76
18,-3.83,0.44,-3.67,0.76,partly-cloudy-night,359.7,,0.0,0.0,,1044.2,Leicht bewölkt,0.01,1579539600,0,16.093,83,9.24,3.41
19,-4.34,0.53,-3.28,0.81,partly-cloudy-night,357.9,,0.0,0.0,,1044.5,Leicht bewölkt,-0.38,1579543200,0,16.093,85,9.82,3.45
20,-4.53,0.43,-2.95,0.83,partly-cloudy-night,361.6,,0.0,0.0,,1044.3,Leicht bewölkt,-0.5,1579546800,0,16.093,86,10.0,3.51
21,-4.78,0.52,-2.92,0.83,partly-cloudy-night,361.7,,0.0,0.0,,1044.1,Leicht bewölkt,-0.38,1579550400,0,16.093,91,10.41,4.04
22,-5.1,0.52,-2.97,0.84,partly-cloudy-night,361.2,,0.0,0.0,,1044.1,Leicht bewölkt,-0.56,1579554000,0,16.093,93,10.43,4.18
23,-5.3,0.52,-2.83,0.86,partly-cloudy-night,359.7,,0.0,0.0,,1043.9,Leicht bewölkt,-0.84,1579557600,0,16.093,94,9.86,3.98
