,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,9.23,0.77,6.83,0.85,9.23,1551913200,0.0,10.003,240.0,,0.62
1,9.81,0.77,7.41,0.85,9.81,1551916800,0.0,10.003,,,0.0
2,9.23,1.0,7.41,0.88,9.23,1551920400,0.0,10.003,80.0,,0.87
3,7.98,1.0,6.83,0.85,9.23,1551924000,0.0,10.003,86.0,,2.39
4,8.47,0.77,4.83,0.71,9.81,1551927600,0.0,10.003,97.0,,2.68
5,12.64,0.66,5.41,0.61,12.64,1551934800,0.0,10.003,196.0,14.91,7.91
6,12.22,0.9,4.42,0.59,12.22,1551938400,0.0,10.003,215.0,14.89,9.07
7,11.63,0.9,4.42,0.61,11.63,1551942000,0.0,10.003,221.0,15.39,10.63
8,11.22,0.42,4.42,0.63,11.22,1551945600,1.0,10.003,225.0,12.9,9.07
9,11.22,0.75,4.42,0.63,11.22,1551949200,1.0,10.003,231.0,11.3,9.07
10,11.63,0.9,4.42,0.61,11.63,1551952800,2.0,10.003,233.0,14.91,11.51
11,11.63,,3.42,0.57,11.63,1551956400,,,,,
12,11.63,0.9,2.83,0.55,11.63,1551960000,2.0,10.003,252.0,13.9,9.89
13,12.22,0.42,3.0,0.53,12.22,1551963600,2.0,10.003,263.0,,8.93
14,12.64,0.44,0.99,0.45,12.64,1551967200,2.0,10.003,249.0,13.4,10.7
15,12.22,0.62,1.41,0.48,12.22,1551970800,1.0,10.003,240.0,16.46,11.91
16,12.22,0.52,1.41,0.48,12.22,1551974400,0.0,10.003,235.0,15.01,10.87
17,5.47,0.77,2.83,0.69,8.23,1551981600,0.0,10.003,210.0,10.3,4.77
18,4.25,0.75,2.83,0.69,8.23,1551985200,0.0,10.003,227.0,11.8,8.45
19,4.94,0.33,2.41,0.69,7.81,1551988800,0.0,10.003,211.0,,4.79
20,5.03,0.77,3.42,0.72,8.23,1551992400,0.0,10.003,225.0,13.4,5.88
21,4.59,0.52,2.41,0.67,8.23,1551996000,0.0,10.003,229.0,,7.25
