,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,16.22,1.0,12.0,0.76,16.22,1559253600,0,10.003,251.0,2.3
1,15.81,1.0,12.0,0.78,15.81,1559257200,0,10.003,191.0,0.87
2,14.98,1.0,12.0,0.82,14.98,1559260800,0,10.003,200.0,0.87
3,15.4,0.9,12.0,0.8,15.4,1559264400,0,10.003,,0.0
4,14.81,0.62,12.0,0.83,14.81,1559268000,0,10.003,200.0,0.62
5,14.81,1.0,12.0,0.83,14.81,1559271600,0,10.003,,0.0
6,14.81,1.0,12.0,0.83,14.81,1559275200,0,10.003,297.0,1.09
7,15.22,0.19,13.0,0.87,15.22,1559278800,0,10.003,284.0,1.3
8,17.22,0.08,13.0,0.76,17.22,1559282400,1,10.003,250.0,1.75
9,19.23,0.08,13.0,0.67,19.23,1559286000,3,10.003,245.0,1.75
10,20.64,0.08,12.0,0.58,20.64,1559289600,4,10.003,251.0,2.89
11,21.23,0.29,11.58,0.54,21.23,1559293200,5,9.414,252.0,3.39
12,21.82,0.57,11.58,0.52,21.82,1559296800,6,10.003,229.0,3.3
13,23.22,0.75,12.0,0.49,23.22,1559300400,5,10.003,245.0,2.89
14,23.22,0.62,12.0,0.49,23.22,1559304000,6,10.003,240.0,3.9
15,23.63,0.77,12.0,0.48,23.63,1559307600,5,10.003,255.0,3.52
16,24.22,1.0,12.0,0.46,24.22,1559311200,4,10.003,244.0,2.89
17,25.22,1.0,12.0,0.44,25.22,1559314800,3,10.003,262.0,3.6
18,23.63,1.0,12.0,0.48,23.63,1559318400,2,10.003,250.0,2.72
19,24.22,1.0,12.0,0.46,24.22,1559322000,1,10.003,259.0,2.09
20,24.05,0.0,10.82,0.43,24.05,1559325600,0,10.003,311.0,0.62
21,22.81,0.19,12.82,0.53,22.81,1559329200,0,10.003,221.0,0.87
22,19.4,0.0,12.41,0.64,19.4,1559332800,0,10.003,18.0,2.15
23,17.22,0.0,12.41,0.73,17.22,1559336400,0,10.003,,0.0
