,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,15.26,0.75,14.07,0.93,15.26,1559599200,0.0,10.003,,
1,15.02,0.75,14.38,0.96,14.95,1559602800,0.0,10.003,71.0,1.0
2,14.68,0.75,14.07,0.96,14.64,1559606400,0.0,10.003,101.0,2.09
3,13.97,0.75,13.69,0.98,13.95,1559610000,0.0,10.003,60.0,0.69
4,12.95,0.75,12.69,0.98,12.95,1559613600,0.0,10.003,90.0,1.5
5,11.96,0.19,11.96,1.0,11.96,1559617200,0.0,10.003,159.0,0.81
6,11.65,0.19,11.65,1.0,11.65,1559620800,0.0,10.003,296.0,1.35
7,14.03,0.19,13.07,0.94,14.03,1559624400,0.0,9.383,260.0,1.0
8,15.71,0.19,14.07,0.9,15.71,1559628000,1.0,10.003,50.0,1.0
9,17.34,0.19,14.07,0.81,17.34,1559631600,3.0,10.003,77.0,2.09
10,20.34,0.19,14.38,0.69,20.34,1559635200,4.0,10.003,80.0,2.09
11,22.33,0.19,15.07,0.63,22.33,1559638800,6.0,10.003,71.0,2.95
12,24.34,0.19,14.76,0.55,24.34,1559642400,8.0,10.003,101.0,3.07
13,25.64,0.19,13.38,0.47,25.64,1559646000,8.0,10.003,128.0,3.95
14,26.65,0.44,13.76,0.45,26.65,1559649600,7.0,10.003,124.0,3.44
15,27.34,0.44,12.0,0.39,27.34,1559653200,6.0,10.003,127.0,4.29
16,27.65,0.44,12.69,0.4,27.65,1559656800,5.0,10.003,113.0,4.11
17,27.65,,11.69,0.37,27.65,1559660400,,,,
18,27.65,0.19,12.38,0.39,27.65,1559664000,2.0,10.003,118.0,3.6
19,26.96,0.19,12.38,0.4,26.96,1559667600,1.0,10.003,98.0,4.11
20,25.95,0.19,13.07,0.45,25.95,1559671200,0.0,10.003,98.0,2.91
21,23.57,0.19,12.38,0.49,23.57,1559674800,0.0,10.003,96.0,2.56
22,21.58,0.44,12.69,0.57,21.58,1559678400,0.0,10.003,81.0,2.15
23,19.88,0.19,12.69,0.63,19.88,1559682000,0.0,10.003,85.0,2.72
