,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,7.78,1.0,2.0,0.61,9.23,1556920800,0,10.003,307.0,,2.68
1,8.1,0.66,3.0,0.68,8.64,1556924400,0,10.003,313.0,,1.5
2,8.23,0.66,3.0,0.7,8.23,1556928000,0,10.003,180.0,,0.62
3,7.81,0.75,3.42,0.74,7.81,1556931600,0,10.003,200.0,,0.21
4,7.81,0.9,4.42,0.79,7.81,1556935200,0,10.003,,,0.0
5,7.81,0.75,5.59,0.86,7.81,1556938800,0,10.003,170.0,,0.41
6,7.81,0.85,6.0,0.88,7.81,1556942400,0,10.003,260.0,,0.41
7,3.71,0.85,4.83,0.88,6.63,1556946000,0,7.935,342.0,,4.31
8,0.38,1.0,2.0,0.85,4.23,1556949600,1,9.177,9.0,8.21,5.0
9,-0.72,1.0,1.41,0.88,3.22,1556953200,2,10.003,1.0,7.7,4.68
10,0.79,0.52,0.99,0.79,4.23,1556956800,3,10.003,4.0,7.2,4.22
11,0.92,0.42,-0.41,0.72,4.23,1556960400,4,10.003,11.0,,4.0
12,2.48,0.33,0.42,0.71,5.22,1556964000,6,10.003,353.0,,3.43
13,3.91,0.75,0.59,0.67,6.22,1556967600,5,10.003,356.0,,3.1
14,4.16,0.44,0.99,0.65,7.11,1556971200,6,10.003,311.0,,4.6
15,5.64,0.75,0.01,0.57,8.12,1556974800,4,10.003,311.0,9.3,4.11
16,7.76,0.44,-0.41,0.51,9.23,1556978400,4,10.003,299.0,9.3,2.72
17,6.53,0.44,2.0,0.65,8.12,1556982000,3,10.003,311.0,,2.6
18,6.65,0.19,0.99,0.57,9.12,1556985600,2,10.003,300.0,,4.6
19,6.65,0.44,-1.01,0.49,9.12,1556989200,1,10.003,330.0,,4.6
20,5.11,0.62,2.58,0.78,6.22,1556992800,0,10.003,341.0,,1.7
21,1.82,0.19,1.58,0.78,5.06,1556996400,0,10.003,323.0,,4.19
22,3.41,0.19,0.99,0.75,5.12,1557000000,0,10.003,341.0,,2.09
23,1.89,0.29,0.99,0.8,4.05,1557003600,0,10.003,334.0,,2.37
