,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,5.26,0.44,3.93,0.91,5.26,1556661600,0,10.003,230.0,0.99
1,3.11,0.19,3.62,0.96,4.26,1556665200,0,10.003,221.0,1.5
2,2.2,,3.27,1.0,3.27,1556668800,0,7.583,53.0,1.35
3,1.97,,3.27,1.0,3.27,1556672400,0,6.994,221.0,1.5
4,2.27,0.19,2.27,1.0,2.27,1556676000,0,6.962,189.0,0.81
5,1.64,0.19,1.64,1.0,1.64,1556679600,0,5.554,210.0,1.0
6,0.26,0.19,0.26,1.0,0.26,1556683200,0,4.856,280.0,1.16
7,1.64,0.44,1.64,1.0,1.64,1556686800,0,4.173,298.0,0.65
8,1.69,0.44,3.02,1.0,3.02,1556690400,1,5.554,191.0,1.5
9,5.41,1.0,4.38,0.93,5.41,1556694000,2,6.962,,
10,8.09,0.19,5.69,0.85,8.09,1556697600,4,7.397,,
11,11.71,0.19,6.38,0.7,11.71,1556701200,5,9.383,,
12,14.03,0.19,5.07,0.55,14.03,1556704800,6,10.003,69.0,1.35
13,14.03,0.19,3.0,0.47,14.03,1556708400,7,10.003,50.0,1.0
14,15.33,0.19,2.77,0.43,15.33,1556712000,7,10.003,80.0,3.1
15,16.02,0.19,0.63,0.35,16.02,1556715600,6,10.003,230.0,1.5
16,16.33,0.19,0.99,0.35,16.33,1556719200,5,10.003,341.0,2.6
17,17.03,0.19,0.01,0.32,17.03,1556722800,3,10.003,50.0,2.09
18,17.34,0.19,1.68,0.35,17.34,1556726400,1,10.003,108.0,1.76
19,17.34,0.19,0.99,0.33,17.34,1556730000,0,10.003,0.0,1.0
20,16.33,0.19,1.68,0.37,16.33,1556733600,0,10.003,30.0,0.5
21,13.95,0.19,2.37,0.46,13.95,1556737200,0,10.003,355.0,1.76
22,11.65,0.19,3.0,0.55,11.65,1556740800,0,10.003,342.0,1.76
23,10.33,0.19,3.7,0.63,10.33,1556744400,0,10.003,,
