,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,19.23,0.0,12.0,0.63,19.23,1564869600,0,10.003,1,2.68
1,18.22,0.0,12.41,0.69,18.22,1564873200,0,10.003,15,2.51
2,17.4,0.0,12.41,0.73,17.4,1564876800,0,10.003,22,3.1
3,16.39,0.0,12.0,0.75,16.39,1564880400,0,10.003,20,2.98
4,16.39,0.0,12.0,0.75,16.39,1564884000,0,10.003,20,2.89
5,14.81,0.0,11.41,0.8,14.81,1564887600,0,10.003,30,1.28
6,14.64,0.0,11.41,0.81,14.64,1564891200,0,10.003,30,1.28
7,15.05,0.0,11.83,0.81,15.05,1564894800,0,10.003,90,0.62
8,18.22,0.0,13.0,0.72,18.22,1564898400,1,10.003,80,0.87
9,19.64,0.08,13.0,0.66,19.64,1564902000,2,10.003,30,1.08
10,21.23,0.08,13.0,0.59,21.23,1564905600,3,10.003,94,2.6
11,23.63,0.08,14.0,0.55,23.63,1564909200,5,10.003,60,1.85
12,24.22,0.19,13.0,0.5,24.22,1564912800,6,10.003,221,0.87
13,26.23,0.29,12.41,0.42,26.23,1564916400,7,10.003,236,2.98
14,25.81,0.44,12.0,0.42,25.81,1564920000,6,10.003,264,3.19
15,27.21,0.0,12.0,0.39,27.21,1564923600,7,10.003,260,3.1
16,28.23,0.19,11.41,0.35,28.23,1564927200,5,10.003,170,2.6
17,28.23,0.19,10.58,0.33,28.23,1564930800,3,10.003,182,3.1
18,28.23,0.0,10.99,0.34,28.23,1564934400,2,10.003,202,3.39
19,28.05,0.0,11.58,0.36,28.05,1564938000,1,10.003,190,2.39
20,26.64,0.0,12.59,0.42,26.64,1564941600,0,10.003,186,2.81
21,24.39,0.0,12.41,0.47,24.39,1564945200,0,10.003,180,0.87
22,23.8,0.44,12.41,0.49,23.8,1564948800,0,10.003,161,0.62
23,22.05,1.0,12.17,0.54,22.05,1564952400,0,10.003,140,0.87
