,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,12.64,0.0,6.99,0.69,12.64,1562623200,0,10.003,218,1.5
1,11.22,0.0,6.99,0.75,11.22,1562626800,0,10.003,245,1.96
2,11.63,0.0,7.41,0.75,11.63,1562630400,0,10.003,71,1.85
3,11.22,0.0,7.41,0.77,11.22,1562634000,0,10.003,353,1.96
4,10.81,0.0,7.59,0.81,10.81,1562637600,0,10.003,48,2.09
5,9.81,0.08,6.99,0.83,9.81,1562641200,0,10.003,21,1.3
6,10.4,0.08,6.99,0.79,10.4,1562644800,0,10.003,50,1.75
7,11.81,0.08,8.42,0.8,11.81,1562648400,0,10.003,21,1.85
8,14.22,0.08,8.0,0.66,14.22,1562652000,1,10.003,353,2.39
9,15.64,0.18,6.99,0.56,15.64,1562655600,2,10.003,11,3.01
10,16.22,0.31,3.42,0.42,16.22,1562659200,4,10.003,5,4.31
11,16.22,0.75,4.01,0.44,16.22,1562662800,4,10.003,11,3.33
12,17.22,0.75,4.59,0.43,17.22,1562666400,5,10.003,355,3.52
13,18.22,0.44,4.59,0.41,18.22,1562670000,7,10.003,10,4.22
14,18.64,0.44,5.0,0.41,18.64,1562673600,7,10.003,7,3.33
15,19.23,0.44,4.59,0.38,19.23,1562677200,6,10.003,25,3.72
16,20.23,0.75,4.59,0.36,20.23,1562680800,4,10.003,30,5.09
17,20.23,0.75,4.01,0.34,20.23,1562684400,3,10.003,56,2.6
18,20.06,0.44,3.83,0.34,20.06,1562688000,2,10.003,344,3.6
19,20.23,0.44,4.01,0.34,20.23,1562691600,1,10.003,350,3.6
20,20.23,0.0,4.42,0.35,20.23,1562695200,0,10.003,5,2.72
21,18.64,0.0,4.01,0.38,18.64,1562698800,0,10.003,30,1.08
22,18.12,,5.0,0.42,18.12,1562702400,0,10.003,131,2.09
23,13.12,,5.0,0.58,13.12,1562706000,0,10.003,251,1.0
