,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,1.1,0.9,0.23,0.78,3.64,1549148400,0,10.003,324,,2.72
1,0.72,0.9,-0.19,0.78,3.22,1549152000,0,10.003,326,,2.58
2,3.22,1.0,-0.19,0.78,3.22,1549155600,0,10.003,0,,1.08
3,0.12,0.9,-0.19,0.78,3.22,1549159200,0,10.003,349,,3.33
4,-0.43,0.9,-0.59,0.76,3.22,1549162800,0,10.003,357,8.21,4.18
5,0.05,0.9,-1.17,0.73,3.22,1549166400,0,10.003,2,,3.43
6,-0.98,0.9,-2.17,0.68,3.22,1549170000,0,10.003,346,,5.18
7,-1.07,0.75,-1.01,0.74,3.12,1549173600,0,10.003,0,,5.09
8,-1.16,0.9,-2.58,0.69,2.63,1549177200,0,10.003,352,,4.18
9,-0.41,0.33,-3.16,0.66,2.63,1549180800,0,10.003,324,,3.1
10,-0.57,0.57,-3.16,0.66,2.63,1549184400,0,10.003,311,,3.3
11,-0.01,0.44,-2.76,0.65,3.22,1549188000,1,10.003,315,,3.52
12,-0.11,0.29,-2.17,0.66,3.64,1549191600,1,10.003,311,,4.51
13,-0.09,0.42,-1.59,0.71,3.22,1549195200,1,10.003,320,,3.63
14,1.22,0.75,-2.17,0.63,4.23,1549198800,1,10.003,311,8.48,3.52
15,0.63,0.57,-2.76,0.6,4.23,1549202400,1,10.003,321,,4.51
16,0.48,0.75,-3.16,0.59,4.23,1549206000,0,10.003,325,8.21,4.8
17,0.99,0.52,-4.16,0.54,4.23,1549209600,0,10.003,332,,3.88
18,0.77,0.9,-4.58,0.55,3.64,1549213200,0,10.003,329,,3.13
19,-0.52,0.75,-2.0,0.69,3.12,1549216800,0,10.003,290,9.8,4.11
20,-0.52,0.19,-1.01,0.74,3.12,1549220400,0,10.003,281,,4.11
21,-0.19,,-1.01,0.74,3.12,1549224000,0,10.003,281,,3.6
22,0.98,0.19,-2.17,0.71,2.63,1549227600,0,10.003,290,,1.7
23,-1.55,0.44,-2.76,0.73,1.63,1549231200,0,10.003,270,,3.01
