,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,6.41,1.0,5.58,0.75,wind,330.6,,0.0537,0.16,rain,1007.9,Sturm und stark bewölkt,9.87,1580770800,0,16.093,244,23.59,8.38
1,6.13,1.0,5.24,0.73,wind,333.9,,0.0362,0.15,rain,1005.9,Sturm und stark bewölkt,9.81,1580774400,0,16.093,238,25.25,9.2
2,6.05,1.0,4.76,0.7,rain,341.8,,0.3613,0.28,rain,1003.2,Leichter Regen möglich und Sturm,9.95,1580778000,0,16.093,179,23.95,10.42
3,3.88,1.0,4.86,0.78,rain,350.8,,1.9451,0.78,rain,1002.6,Regen und Sturm,8.4,1580781600,0,9.019,346,21.68,10.99
4,1.6,1.0,4.45,0.86,rain,359.3,,3.5554,0.83,rain,1003.2,Regen und frische Brise,6.71,1580785200,0,2.645,285,19.56,11.07
5,-0.68,1.0,2.97,0.88,rain,366.0,,3.1895,0.78,rain,1006.0,Regen und frische Brise,4.85,1580788800,0,1.152,239,18.01,10.24
6,-2.88,1.0,0.82,0.86,rain,372.0,,2.0533,0.62,rain,1010.0,Regen,2.89,1580792400,0,1.61,316,16.55,8.91
7,-3.92,1.0,-0.71,0.84,rain,379.5,,0.7192,0.42,rain,1013.4,Leichter Regen möglich,1.66,1580796000,0,3.091,283,14.17,7.33
8,-4.38,0.94,-1.54,0.82,snow,386.9,0.2725,0.4617,0.32,snow,1014.9,Schneefall,1.21,1580799600,0,8.002,277,13.43,7.05
9,-4.44,0.86,-2.22,0.78,snow,394.4,0.2432,0.3596,0.34,snow,1015.4,Leichter Schneefall möglich,1.2,1580803200,0,14.497,284,13.19,7.16
10,-4.67,0.81,-2.76,0.76,snow,400.9,0.2609,0.3495,0.38,snow,1015.7,Leichter Schneefall möglich,1.05,1580806800,0,16.093,292,13.09,7.26
11,-4.67,0.81,-2.92,0.75,snow,405.9,0.3544,0.4588,0.45,snow,1016.0,Schneefall,1.07,1580810400,1,14.825,295,13.14,7.32
12,-4.6,0.83,-2.73,0.75,snow,409.8,0.5392,0.6916,0.56,snow,1016.0,Schneefall,1.14,1580814000,1,8.63,297,13.36,7.38
13,-4.7,0.86,-2.26,0.79,snow,412.7,0.6912,0.8623,0.63,snow,1016.1,Schneefall,1.04,1580817600,1,3.906,298,13.51,7.31
14,-3.89,0.87,-3.09,0.71,snow,419.3,0.5517,0.7838,0.65,snow,1016.4,Schneefall,1.67,1580821200,1,0.999,297,13.14,7.29
15,-3.7,0.89,-2.33,0.75,snow,422.0,0.3652,0.5165,0.66,snow,1016.7,Schneefall,1.57,1580824800,0,1.6,294,12.78,6.54
16,-3.88,0.9,-1.79,0.8,snow,423.0,0.269,0.3602,0.65,snow,1017.3,Schneefall,1.2,1580828400,0,3.297,292,12.42,5.9
17,-4.13,0.9,-1.92,0.82,snow,421.6,0.2646,0.3418,0.57,snow,1018.3,Leichter Schneefall möglich,0.86,1580832000,0,6.983,295,12.07,5.54
18,-4.16,0.9,-2.12,0.81,snow,418.3,0.3003,0.3921,0.44,snow,1019.6,Schneefall,0.74,1580835600,0,11.825,299,11.7,5.3
19,-3.93,0.9,-2.34,0.8,snow,408.8,0.2268,0.3099,0.33,snow,1021.3,Leichter Schneefall möglich,0.78,1580839200,0,16.093,298,10.96,4.99
20,-3.87,0.92,-2.27,0.79,snow,401.6,0.1346,0.1948,0.3,snow,1022.1,Leichter Schneefall möglich,0.89,1580842800,0,14.877,299,11.09,5.12
21,-3.88,0.96,-1.93,0.81,snow,393.6,0.062,0.0951,0.28,snow,1022.8,Leichter Schneefall möglich,1.02,1580846400,0,9.038,299,11.45,5.45
22,-4.55,0.98,-1.79,0.84,snow,387.3,0.071,0.0926,0.26,snow,1023.4,Leichter Schneefall möglich,0.58,1580850000,0,4.718,300,11.56,5.68
23,-4.37,0.99,-1.64,0.84,snow,384.3,0.1097,0.1457,0.31,snow,1024.1,Leichter Schneefall möglich,0.68,1580853600,0,3.995,302,11.1,5.55
