,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,15.98,0.44,8.42,0.61,15.98,1556056800,0.0,10.003,59.0,,1.3
1,16.39,0.44,7.41,0.55,16.39,1556060400,0.0,10.003,57.0,,3.48
2,16.39,0.0,6.99,0.54,16.39,1556064000,0.0,10.003,55.0,,3.81
3,15.81,0.0,6.99,0.56,15.81,1556067600,0.0,10.003,55.0,,3.81
4,15.22,0.0,6.99,0.58,15.22,1556071200,0.0,10.003,62.0,,3.6
5,14.22,0.0,6.99,0.62,14.22,1556074800,0.0,10.003,57.0,,3.3
6,13.4,0.0,6.99,0.65,13.4,1556078400,0.0,10.003,41.0,,1.49
7,13.23,0.19,6.99,0.66,13.23,1556082000,0.0,10.003,60.0,,3.01
8,14.22,,6.99,0.62,14.22,1556085600,,10.003,62.0,,2.93
9,15.81,0.0,7.59,0.58,15.81,1556089200,2.0,10.003,71.0,,3.39
10,17.22,0.0,8.59,0.57,17.22,1556092800,3.0,10.003,86.0,,3.19
11,18.64,0.08,8.0,0.5,18.64,1556096400,5.0,10.003,90.0,,1.75
12,20.06,0.19,9.0,0.49,20.06,1556100000,6.0,10.003,320.0,,0.62
13,21.64,0.0,8.59,0.43,21.64,1556103600,7.0,10.003,,,0.0
14,22.64,0.0,7.17,0.37,22.64,1556107200,7.0,10.003,74.0,,1.96
15,23.63,0.19,8.17,0.37,23.63,1556110800,5.0,10.003,115.0,,2.89
16,24.63,0.0,8.59,0.36,24.63,1556114400,4.0,10.003,99.0,,4.68
17,24.63,0.0,8.17,0.35,24.63,1556118000,3.0,10.003,95.0,,5.91
18,23.63,0.08,8.59,0.38,23.63,1556121600,1.0,10.003,94.0,,3.63
19,18.05,0.29,7.59,0.5,18.05,1556125200,0.0,10.003,235.0,14.91,12.17
20,12.05,0.75,8.0,0.76,12.05,1556128800,0.0,10.003,256.0,18.83,13.29
21,11.63,0.77,7.59,0.76,11.63,1556132400,0.0,10.003,234.0,13.28,9.35
22,10.22,0.77,7.59,0.84,10.22,1556136000,0.0,10.003,210.0,,1.7
23,8.99,0.08,6.99,0.84,9.64,1556139600,0.0,10.003,286.0,,1.75
