,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,7.33,0.75,9.69,0.98,9.95,1558476000,0,10.003,291,5.55
1,7.51,0.75,9.64,1.0,9.64,1558479600,0,10.003,268,4.11
2,10.33,0.75,9.69,0.96,10.33,1558483200,0,10.003,275,4.29
3,7.66,0.75,9.64,1.0,9.64,1558486800,0,10.003,281,3.79
4,7.92,0.75,9.64,1.0,9.64,1558490400,0,9.691,278,3.29
5,8.02,0.75,9.64,1.0,9.64,1558494000,0,9.691,267,3.1
6,8.46,0.75,9.64,1.0,9.64,1558497600,0,8.313,272,2.41
7,8.91,0.75,9.64,1.0,9.64,1558501200,0,8.625,260,1.84
8,10.33,0.75,9.0,0.91,10.33,1558504800,1,8.763,251,3.1
9,10.33,0.83,9.31,0.93,10.33,1558508400,2,9.07,266,4.14
10,11.33,0.53,9.31,0.87,11.33,1558512000,4,9.383,295,4.6
11,12.02,0.53,8.31,0.78,12.02,1558515600,5,9.691,298,4.74
12,12.64,0.53,8.31,0.75,12.64,1558519200,6,10.003,301,4.58
13,13.64,0.53,8.69,0.72,13.64,1558522800,6,10.003,312,4.63
14,13.64,0.53,8.0,0.69,13.64,1558526400,6,10.003,320,4.48
15,15.64,0.44,8.69,0.63,15.64,1558530000,6,10.003,328,4.32
16,14.64,0.53,7.69,0.63,14.64,1558533600,5,10.003,341,5.09
17,14.64,0.53,8.0,0.64,14.64,1558537200,3,10.003,356,3.79
18,14.95,0.53,8.31,0.64,14.95,1558540800,2,10.003,346,3.64
19,14.64,0.53,9.0,0.69,14.64,1558544400,1,10.003,2,4.32
20,14.33,0.36,7.62,0.64,14.33,1558548000,0,10.003,327,4.14
21,12.95,0.75,7.62,0.7,12.95,1558551600,0,10.003,336,2.79
22,11.96,0.75,7.31,0.73,11.96,1558555200,0,10.003,336,2.44
23,10.95,0.75,7.31,0.78,10.95,1558558800,0,10.003,342,1.76
