,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,4.44,0.65,3.7,0.79,7.03,1553468400,0,9.07,297,,3.83
1,3.33,0.65,3.0,0.81,6.03,1553472000,0,9.07,307,,3.64
2,3.65,0.75,2.31,0.77,6.03,1553475600,0,8.763,298,,3.13
3,3.31,0.75,1.61,0.75,5.64,1553479200,0,8.763,303,,2.95
4,2.61,0.75,0.23,0.72,4.95,1553482800,0,8.763,293,,2.79
5,1.41,0.75,-0.76,0.7,4.26,1553486400,0,9.383,297,,3.29
6,1.13,0.75,-1.07,0.72,3.58,1553490000,0,9.383,286,,2.6
7,0.21,0.36,-0.39,0.77,3.27,1553493600,0,10.003,275,,3.29
8,0.94,0.36,-1.32,0.65,4.64,1553497200,1,10.003,276,,4.9
9,0.57,0.65,-1.32,0.65,4.64,1553500800,1,10.003,269,,5.71
10,1.63,0.36,-1.63,0.6,5.64,1553504400,3,10.003,269,,6.21
11,1.52,0.75,-1.94,0.57,5.95,1553511600,4,10.003,298,,7.65
12,2.71,0.75,-1.63,0.54,7.03,1553515200,4,10.003,281,,8.34
13,0.77,0.53,-0.92,0.64,5.26,1553518800,3,10.003,308,12.9,7.23
14,2.58,0.44,0.76,0.69,5.95,1553522400,3,10.003,281,13.21,4.87
15,-2.18,0.53,1.06,0.87,2.96,1553526000,1,9.383,281,11.75,7.19
16,2.38,0.53,0.06,0.69,5.33,1553529600,1,9.07,295,13.9,3.79
17,0.25,0.53,-0.7,0.67,5.02,1553533200,0,10.003,296,,7.84
18,-1.82,0.36,-1.01,0.81,1.95,1553536800,0,8.763,328,,3.91
19,-0.31,0.53,-1.37,0.76,2.34,1553540400,0,9.383,183,,2.56
20,-0.94,0.75,-1.01,0.76,2.71,1553544000,0,10.003,263,,3.98
21,-2.43,0.58,0.37,0.89,2.03,1553547600,0,10.003,309,,5.09
22,-2.29,0.53,0.37,0.93,1.33,1553551200,0,10.003,307,,3.48
