,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,12.05,1.0,7.17,0.72,12.05,1554242400,0,10.003,170,1.28
1,11.46,1.0,7.17,0.75,11.46,1554246000,0,10.003,239,4.0
2,11.05,1.0,6.0,0.71,11.05,1554249600,0,10.003,180,2.3
3,8.69,1.0,6.0,0.78,9.64,1554253200,0,10.003,227,2.09
4,10.22,1.0,6.0,0.75,10.22,1554256800,0,10.003,240,1.85
5,10.22,0.62,6.0,0.75,10.22,1554260400,0,10.003,185,1.64
6,8.53,0.77,6.0,0.78,9.64,1554264000,0,10.003,190,2.3
7,8.64,0.9,6.0,0.78,9.64,1554267600,0,10.003,170,2.16
8,8.07,0.9,6.41,0.8,9.64,1554271200,0,10.003,150,3.01
9,10.22,0.62,7.41,0.83,10.22,1554274800,1,10.003,163,4.47
10,10.63,0.9,8.0,0.84,10.63,1554278400,2,10.003,185,2.89
11,7.2,0.9,7.82,0.88,9.64,1554282000,2,10.003,241,4.83
12,3.97,0.9,6.0,0.92,7.22,1554285600,3,9.414,252,5.35
13,5.2,0.9,5.41,0.86,7.64,1554289200,4,10.003,274,3.81
14,7.37,0.9,5.0,0.8,8.23,1554292800,4,10.003,244,1.75
15,7.05,0.9,5.0,0.8,8.23,1554296400,3,10.003,220,2.09
16,7.74,0.75,5.82,0.82,8.64,1554300000,3,10.003,230,1.85
17,7.05,0.9,5.41,0.82,8.23,1554303600,2,10.003,230,2.09
18,5.03,0.9,5.0,0.86,7.22,1554307200,1,10.003,249,3.22
19,4.85,0.67,4.42,0.82,7.22,1554310800,0,10.003,240,3.52
20,5.51,0.85,4.42,0.85,6.81,1554314400,0,10.003,179,1.96
21,4.05,1.0,4.42,0.88,6.22,1554318000,0,10.003,218,2.89
22,4.27,1.0,4.42,0.88,6.22,1554321600,0,10.003,250,2.6
23,5.64,0.42,4.01,0.89,5.64,1554325200,0,10.003,221,1.28
