,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,12.87,0.03,7.98,0.72,clear-night,372.8,0.0265,0.03,rain,1028.4,Klar,12.87,1590271200,0,16.093,240,10.13,4.12
1,12.39,0.04,7.67,0.73,clear-night,373.9,0.0089,0.01,rain,1028.8,Klar,12.39,1590274800,0,16.093,243,9.41,3.92
2,11.87,0.05,7.3,0.74,clear-night,374.2,0.0054,0.01,rain,1029.1,Klar,11.87,1590278400,0,16.093,245,8.9,3.6
3,10.33,0.02,6.33,0.76,clear-night,377.1,0.0,0.0,,1029.4,Klar,10.33,1590282000,0,16.093,240,8.69,2.88
4,8.31,0.0,5.62,0.75,clear-night,375.3,0.0,0.0,,1028.9,Klar,9.87,1590285600,0,16.093,240,9.27,3.08
5,10.35,0.0,5.32,0.71,clear-night,374.2,0.0,0.0,,1028.8,Klar,10.35,1590289200,0,16.093,241,9.6,3.26
6,10.57,0.09,5.34,0.7,clear-day,374.7,0.0,0.0,,1029.0,Klar,10.57,1590292800,0,16.093,242,9.38,3.3
7,11.04,0.23,5.67,0.69,clear-day,375.9,0.0,0.0,,1029.3,Klar,11.04,1590296400,0,16.093,245,8.93,3.44
8,11.71,0.34,5.73,0.67,partly-cloudy-day,377.0,0.0,0.0,,1029.5,Leicht bewölkt,11.71,1590300000,1,16.093,246,6.53,3.25
9,12.92,0.43,5.75,0.62,partly-cloudy-day,379.9,0.0,0.0,,1029.9,Leicht bewölkt,12.92,1590303600,2,16.093,251,6.57,3.68
10,14.32,0.48,5.68,0.56,partly-cloudy-day,383.2,0.0221,0.01,rain,1029.7,Leicht bewölkt,14.32,1590307200,3,16.093,258,7.06,4.25
11,15.46,0.53,5.5,0.51,partly-cloudy-day,384.0,0.0362,0.02,rain,1029.7,Leicht bewölkt,15.46,1590310800,4,16.093,261,7.47,4.72
12,16.16,0.5,5.17,0.48,partly-cloudy-day,380.3,0.0219,0.01,rain,1029.4,Leicht bewölkt,16.16,1590314400,4,16.093,263,7.8,4.84
13,16.7,0.41,4.77,0.45,partly-cloudy-day,374.0,0.0,0.0,,1029.2,Leicht bewölkt,16.7,1590318000,5,16.093,270,7.72,4.79
14,17.29,0.4,3.44,0.4,partly-cloudy-day,369.7,0.0,0.0,,1029.3,Leicht bewölkt,17.29,1590321600,5,16.093,257,6.74,3.81
15,18.0,0.57,4.05,0.4,partly-cloudy-day,367.0,0.0,0.0,,1029.2,Leicht bewölkt,18.0,1590325200,4,16.093,164,6.98,4.22
16,18.23,0.81,5.15,0.42,partly-cloudy-day,365.3,0.0055,0.02,rain,1029.3,Überwiegend bewölkt,18.23,1590328800,3,16.093,9,7.38,4.74
17,17.43,0.99,6.24,0.48,cloudy,363.8,0.0135,0.03,rain,1029.3,Stark bewölkt,17.43,1590332400,2,16.093,276,7.73,5.08
18,17.59,0.99,7.11,0.5,cloudy,362.3,0.0215,0.03,rain,1029.3,Stark bewölkt,17.59,1590336000,1,16.093,272,7.86,4.91
19,17.44,0.97,8.01,0.54,cloudy,361.0,0.0368,0.04,rain,1029.5,Stark bewölkt,17.44,1590339600,1,16.093,276,7.8,4.45
20,16.9,0.97,8.46,0.57,cloudy,360.5,0.0102,0.02,rain,1030.3,Stark bewölkt,16.9,1590343200,0,16.093,291,6.63,3.7
21,16.08,0.92,8.86,0.62,cloudy,360.4,0.0091,0.02,rain,1030.7,Stark bewölkt,16.08,1590346800,0,16.093,347,6.77,3.14
22,14.97,0.83,9.02,0.68,partly-cloudy-night,360.7,0.0084,0.02,rain,1031.2,Überwiegend bewölkt,14.97,1590350400,0,16.093,211,7.11,2.54
23,14.01,0.76,8.98,0.72,partly-cloudy-night,360.4,0.0067,0.02,rain,1031.6,Überwiegend bewölkt,14.01,1590354000,0,16.093,278,7.26,2.12
