,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,13.23,0.75,6.0,0.62,13.23,1554674400,0,10.003,230,1.75
1,12.22,0.75,6.99,0.7,12.22,1554678000,0,10.003,191,1.28
2,12.22,1.0,7.41,0.72,12.22,1554681600,0,10.003,150,1.08
3,11.22,0.75,8.0,0.81,11.22,1554685200,0,10.003,139,1.96
4,10.22,0.75,7.59,0.84,10.22,1554688800,0,7.657,136,2.09
5,9.23,0.44,6.99,0.84,9.64,1554692400,0,9.414,124,1.5
6,7.74,1.0,7.41,0.92,8.64,1554696000,0,10.003,109,1.85
7,8.77,1.0,8.0,0.92,9.23,1554699600,0,10.003,103,1.5
8,9.64,1.0,8.0,0.9,9.64,1554703200,0,10.003,191,0.87
9,9.64,0.66,8.0,0.9,9.64,1554706800,1,10.003,210,1.08
10,10.63,0.52,8.0,0.84,10.63,1554710400,2,10.003,210,0.87
11,12.64,0.33,8.42,0.75,12.64,1554714000,3,10.003,242,1.96
12,13.23,0.33,9.0,0.76,13.23,1554717600,4,10.003,227,2.3
13,14.22,0.52,9.0,0.71,14.22,1554721200,5,10.003,193,2.3
14,15.81,0.44,9.0,0.64,15.81,1554724800,5,10.003,184,4.19
15,16.22,0.33,9.41,0.64,16.22,1554728400,4,10.003,206,2.93
16,16.22,0.19,9.0,0.62,16.22,1554732000,3,10.003,194,3.52
17,15.22,0.66,9.0,0.66,15.22,1554735600,2,10.003,190,4.22
18,14.22,0.52,9.0,0.71,14.22,1554739200,1,10.003,204,3.22
19,14.22,0.75,8.59,0.69,14.22,1554742800,0,10.003,195,3.01
20,13.23,0.66,8.42,0.73,13.23,1554750000,0,10.003,243,1.96
21,13.23,1.0,9.0,0.76,13.23,1554753600,0,10.003,210,0.87
22,12.22,0.75,9.0,0.81,12.22,1554757200,0,10.003,200,0.87
