,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,13.0,0.95,11.65,0.92,cloudy,261.2,0.0,0.0,,1010.4,Stark bewölkt,13.0,1571868000,0,16.093,59,6.14,2.29
1,12.73,0.96,11.47,0.92,cloudy,261.3,0.0,0.0,,1010.0,Stark bewölkt,12.73,1571871600,0,16.093,54,5.53,2.03
2,13.14,0.93,12.26,0.94,cloudy,261.6,0.0,0.0,,1010.2,Stark bewölkt,13.14,1571875200,0,16.093,71,4.77,1.84
3,12.66,0.93,11.91,0.95,cloudy,261.2,0.0,0.0,,1010.0,Stark bewölkt,12.66,1571878800,0,16.093,89,3.64,1.44
4,11.99,0.92,11.47,0.97,cloudy,260.7,0.0,0.0,,1009.9,Stark bewölkt,11.99,1571882400,0,16.093,119,2.37,1.1
5,11.35,0.91,11.03,0.98,cloudy,260.2,0.0062,0.02,rain,1010.1,Stark bewölkt,11.35,1571886000,0,16.093,147,1.52,0.94
6,10.93,0.9,10.87,1.0,cloudy,259.8,0.0,0.0,,1010.2,Stark bewölkt,10.93,1571889600,0,16.093,167,1.41,1.2
7,10.99,0.87,10.82,0.99,partly-cloudy-night,259.5,0.0,0.0,,1010.4,Überwiegend bewölkt,10.99,1571893200,0,16.093,182,1.77,1.69
8,11.16,0.8,10.95,0.99,partly-cloudy-night,259.4,0.0,0.0,,1010.7,Überwiegend bewölkt,11.16,1571896800,0,16.093,192,2.16,1.97
9,11.56,0.76,10.98,0.96,partly-cloudy-day,260.4,0.0,0.0,,1010.8,Überwiegend bewölkt,11.56,1571900400,0,16.093,190,2.86,2.19
10,12.18,0.73,11.68,0.97,partly-cloudy-day,260.5,0.0,0.0,,1010.9,Überwiegend bewölkt,12.18,1571904000,1,16.093,196,3.15,1.95
11,13.27,0.72,12.33,0.94,partly-cloudy-day,260.7,0.0,0.0,,1011.0,Überwiegend bewölkt,13.27,1571907600,1,16.093,201,3.52,1.89
12,14.75,0.74,12.9,0.89,partly-cloudy-day,261.3,0.0,0.0,,1011.1,Überwiegend bewölkt,14.75,1571911200,2,16.093,209,4.01,1.78
13,16.36,0.78,13.39,0.83,partly-cloudy-day,262.0,0.0,0.0,,1011.0,Überwiegend bewölkt,16.36,1571914800,2,16.093,213,4.57,1.79
14,17.87,0.82,13.13,0.74,partly-cloudy-day,265.5,0.0,0.0,,1011.2,Überwiegend bewölkt,17.87,1571918400,2,16.093,207,3.9,1.57
15,18.46,0.85,13.13,0.71,partly-cloudy-day,265.0,0.0,0.0,,1011.4,Überwiegend bewölkt,18.46,1571922000,1,16.093,204,4.66,2.06
16,18.99,0.91,13.37,0.7,cloudy,263.6,0.0,0.0,,1011.2,Stark bewölkt,18.99,1571925600,1,16.093,192,5.66,2.25
17,18.25,0.94,13.14,0.72,cloudy,263.3,0.0,0.0,,1011.4,Stark bewölkt,18.25,1571929200,0,16.093,187,6.53,2.42
18,17.74,0.97,12.58,0.72,cloudy,264.7,0.0,0.0,,1011.9,Stark bewölkt,17.74,1571932800,0,16.093,191,7.05,2.74
19,16.99,0.97,11.86,0.72,cloudy,267.2,0.0062,0.04,rain,1012.6,Stark bewölkt,16.99,1571936400,0,16.093,203,7.43,3.02
20,16.25,0.97,11.41,0.73,cloudy,269.5,0.0051,0.03,rain,1013.3,Stark bewölkt,16.25,1571940000,0,16.093,213,7.84,3.17
21,15.73,0.87,10.98,0.73,partly-cloudy-night,273.7,0.0,0.0,,1013.7,Überwiegend bewölkt,15.73,1571943600,0,16.093,221,8.5,3.05
22,15.0,0.73,10.71,0.75,partly-cloudy-night,275.0,0.0,0.0,,1014.1,Überwiegend bewölkt,15.0,1571947200,0,16.093,228,9.1,2.97
23,14.35,0.67,10.52,0.78,partly-cloudy-night,276.3,0.0,0.0,,1014.5,Überwiegend bewölkt,14.35,1571950800,0,16.093,230,9.39,2.87
