,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,12.98,0.0,5.41,0.6,12.98,1567461600,0,10.003,,,0.0
1,10.81,0.0,5.0,0.67,10.81,1567465200,0,10.003,221.0,,0.41
2,10.4,0.19,5.0,0.69,10.4,1567468800,0,10.003,230.0,,0.62
3,9.81,0.19,5.41,0.74,9.81,1567472400,0,10.003,230.0,,0.62
4,8.81,0.0,4.83,0.76,8.81,1567476000,0,10.003,,,0.0
5,8.4,0.44,5.0,0.79,8.4,1567479600,0,10.003,180.0,,0.41
6,8.4,0.0,4.42,0.76,8.4,1567483200,0,10.003,221.0,,0.62
7,8.57,0.0,5.0,0.78,8.57,1567486800,0,10.003,191.0,,0.41
8,9.81,0.0,6.0,0.77,9.81,1567490400,0,10.003,230.0,,0.41
9,13.81,0.0,7.59,0.66,13.81,1567494000,1,10.003,235.0,,1.3
10,16.22,0.0,6.99,0.54,16.22,1567497600,2,10.003,210.0,,0.62
11,19.23,0.0,6.99,0.45,19.23,1567501200,4,10.003,211.0,,2.3
12,21.23,0.0,6.0,0.37,21.23,1567504800,5,10.003,208.0,,2.16
13,23.22,0.0,5.41,0.32,23.22,1567508400,6,10.003,281.0,,4.6
14,24.22,0.0,5.0,0.29,24.22,1567512000,6,10.003,247.0,8.8,5.04
15,24.81,0.0,5.0,0.28,24.81,1567515600,5,10.003,256.0,,5.06
16,25.22,0.0,5.0,0.27,25.22,1567519200,3,10.003,273.0,,4.47
17,25.81,0.0,5.0,0.26,25.81,1567522800,2,10.003,286.0,,4.69
18,25.22,0.0,5.59,0.28,25.22,1567526400,1,10.003,254.0,,3.81
19,25.22,0.0,6.0,0.29,25.22,1567530000,0,10.003,297.0,,2.72
20,22.23,0.0,9.17,0.43,22.23,1567533600,0,10.003,329.0,,3.3
21,20.64,0.0,10.58,0.53,20.64,1567537200,0,10.003,353.0,9.8,4.31
22,19.12,,10.99,0.59,19.12,1567540800,0,10.003,11.0,,3.1
23,19.12,,10.99,0.59,19.12,1567544400,0,10.003,41.0,,4.11
