,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,27.86,0.38,19.07,0.63,partly-cloudy-night,282.8,0.3245,0.17,rain,1013.9,Leicht bewölkt,26.66,1597269600,0,16.093,159,5.73,2.02
1,26.16,0.48,19.08,0.66,partly-cloudy-night,282.9,0.503,0.18,rain,1013.7,Leicht bewölkt,25.79,1597273200,0,16.093,140,4.16,1.91
2,25.43,0.6,19.16,0.7,partly-cloudy-night,282.8,0.606,0.17,rain,1013.5,Überwiegend bewölkt,25.05,1597276800,0,16.093,124,2.93,1.69
3,24.33,0.74,18.4,0.71,partly-cloudy-night,283.5,0.0494,0.05,rain,1013.1,Überwiegend bewölkt,24.03,1597280400,0,16.093,70,1.65,1.49
4,23.59,0.89,18.2,0.73,cloudy,282.1,0.0207,0.04,rain,1012.8,Stark bewölkt,23.29,1597284000,0,16.093,96,1.71,1.17
5,23.23,0.99,18.11,0.74,cloudy,281.2,0.0383,0.05,rain,1012.6,Stark bewölkt,22.94,1597287600,0,16.093,117,1.78,0.94
6,23.09,0.94,18.19,0.75,cloudy,281.4,0.0607,0.05,rain,1012.8,Stark bewölkt,22.79,1597291200,0,16.093,132,1.58,1.01
7,24.01,0.95,18.52,0.73,cloudy,282.2,0.1602,0.07,rain,1013.1,Stark bewölkt,23.69,1597294800,0,16.093,165,1.36,1.23
8,23.99,0.97,17.94,0.7,rain,282.5,1.6484,0.27,rain,1013.4,Regen,23.74,1597298400,1,6.389,200,1.31,1.26
9,24.12,0.96,17.97,0.7,rain,283.8,1.4188,0.26,rain,1013.6,Regen,23.86,1597302000,1,9.607,192,1.26,1.25
10,24.66,0.95,18.03,0.68,cloudy,285.2,0.8345,0.21,rain,1013.8,Stark bewölkt,24.4,1597305600,2,16.074,171,1.59,1.32
11,25.23,0.95,18.08,0.66,cloudy,286.4,0.4294,0.14,rain,1013.8,Stark bewölkt,24.97,1597309200,3,16.093,168,2.17,1.44
12,26.04,0.96,18.19,0.63,cloudy,286.5,0.1885,0.08,rain,1013.8,Stark bewölkt,25.76,1597312800,4,16.093,140,2.73,1.5
13,27.64,0.95,18.15,0.6,cloudy,286.1,0.0456,0.05,rain,1013.8,Stark bewölkt,26.66,1597316400,4,16.093,258,3.35,1.51
14,28.36,0.97,18.01,0.56,cloudy,285.7,0.0127,0.03,rain,1013.9,Stark bewölkt,27.45,1597320000,4,16.093,242,3.98,1.57
15,27.84,0.98,18.51,0.61,cloudy,282.5,0.1087,0.1,rain,1014.1,Stark bewölkt,26.78,1597323600,4,16.093,193,4.79,3.7
16,28.3,0.96,17.65,0.55,cloudy,282.2,0.0193,0.05,rain,1013.8,Stark bewölkt,27.5,1597327200,3,16.093,204,6.14,4.12
17,28.1,0.95,17.21,0.54,cloudy,282.5,0.0,0.0,,1013.6,Stark bewölkt,27.41,1597330800,2,16.093,212,6.83,4.19
18,28.24,0.96,17.16,0.53,cloudy,283.7,0.0,0.0,,1013.5,Stark bewölkt,27.59,1597334400,1,16.093,219,6.3,3.74
19,27.93,0.98,16.58,0.52,cloudy,285.4,0.0,0.0,,1013.4,Stark bewölkt,27.4,1597338000,1,16.093,224,5.13,3.0
20,27.53,0.95,16.4,0.52,cloudy,290.8,0.0,0.0,,1013.6,Stark bewölkt,26.96,1597341600,0,16.093,210,4.2,2.27
21,26.57,0.95,16.11,0.53,cloudy,292.0,0.0,0.0,,1013.6,Stark bewölkt,26.48,1597345200,0,16.093,205,4.19,1.99
22,26.01,0.99,15.81,0.54,cloudy,292.6,0.0,0.0,,1013.6,Stark bewölkt,25.96,1597348800,0,16.093,199,4.51,1.83
23,25.53,0.98,15.85,0.55,cloudy,293.4,0.0,0.0,,1013.8,Stark bewölkt,25.49,1597352400,0,16.093,196,4.57,1.71
