,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,7.57,1.0,6.41,0.83,9.23,1558044000,0,10.003,41,3.01
1,7.7,1.0,6.41,0.83,9.23,1558047600,0,10.003,36,2.81
2,7.7,0.9,6.41,0.83,9.23,1558051200,0,10.003,46,2.81
3,7.57,0.9,6.41,0.83,9.23,1558054800,0,10.003,70,3.01
4,7.29,1.0,6.99,0.86,9.23,1558058400,0,10.003,60,3.52
5,6.74,1.0,6.99,0.89,8.64,1558062000,0,10.003,64,3.22
6,6.87,1.0,6.99,0.89,8.64,1558065600,0,10.003,51,3.01
7,7.57,0.9,6.99,0.86,9.23,1558069200,0,10.003,50,3.01
8,7.29,0.75,8.0,0.92,9.23,1558072800,1,10.003,70,3.52
9,7.79,0.9,8.0,0.9,9.64,1558076400,2,10.003,65,3.52
10,7.51,0.9,8.0,0.9,9.64,1558080000,3,10.003,71,4.11
11,11.63,0.75,8.59,0.82,11.63,1558083600,4,10.003,61,4.01
12,14.22,0.18,8.59,0.69,14.22,1558087200,7,10.003,62,3.6
13,15.22,0.29,8.59,0.65,15.22,1558090800,7,10.003,60,4.22
14,16.64,0.42,8.17,0.57,16.64,1558094400,6,10.003,72,4.89
15,16.64,0.57,8.0,0.57,16.64,1558098000,5,10.003,81,5.55
16,17.64,0.57,7.41,0.51,17.64,1558101600,4,10.003,62,4.4
17,18.22,0.18,8.0,0.51,18.22,1558105200,3,10.003,49,3.81
18,18.22,0.18,8.0,0.51,18.22,1558108800,2,10.003,55,4.8
19,18.22,0.08,8.0,0.51,18.22,1558112400,1,10.003,45,3.72
20,17.64,0.0,8.0,0.53,17.64,1558116000,0,10.003,46,4.6
21,16.64,0.0,8.0,0.57,16.64,1558119600,0,10.003,30,1.7
22,15.05,0.0,7.41,0.6,15.05,1558123200,0,10.003,6,3.43
23,16.22,0.44,7.41,0.56,16.22,1558126800,0,10.003,48,4.6
