,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,0.52,0.0,-2.85,0.78,clear-night,318.0,,0.0,0.0,,1025.4,Klar,0.52,1581116400,0,16.093,60,1.93,1.07
1,0.06,0.0,-3.25,0.78,clear-night,318.1,,0.0,0.0,,1025.4,Klar,0.06,1581120000,0,16.093,63,1.23,0.77
2,0.48,0.0,-2.47,0.81,clear-night,314.3,,0.0,0.0,,1025.6,Klar,0.48,1581123600,0,16.093,61,1.18,0.92
3,-0.34,0.0,-3.04,0.82,clear-night,312.8,,0.0,0.0,,1025.2,Klar,-0.34,1581127200,0,16.093,53,0.83,0.56
4,-1.18,0.0,-3.49,0.84,clear-night,311.3,,0.0,0.0,,1024.9,Klar,-1.18,1581130800,0,16.093,64,0.77,0.38
5,-1.84,0.07,-3.94,0.86,clear-night,309.9,,0.0,0.0,,1024.8,Klar,-1.84,1581134400,0,16.093,90,1.17,0.46
6,-2.31,0.18,-4.29,0.86,clear-night,308.6,,0.0,0.0,,1024.8,Klar,-2.31,1581138000,0,16.093,133,1.87,0.76
7,-1.88,0.32,-4.36,0.83,partly-cloudy-night,308.9,,0.0,0.0,,1025.1,Leicht bewölkt,-1.88,1581141600,0,16.093,167,2.73,0.99
8,-1.54,0.54,-4.28,0.82,partly-cloudy-day,308.9,,0.0,0.0,,1025.5,Leicht bewölkt,-1.54,1581145200,0,16.093,180,3.21,1.19
9,-2.66,0.79,-4.02,0.8,partly-cloudy-day,309.3,,0.0,0.0,,1025.7,Überwiegend bewölkt,-0.96,1581148800,0,16.093,183,3.59,1.39
10,-2.07,0.97,-3.33,0.79,cloudy,309.9,0.0033,0.0072,0.03,snow,1025.7,Stark bewölkt,-0.16,1581152400,1,16.093,184,3.83,1.58
11,-0.92,0.97,-2.67,0.77,cloudy,311.0,,0.0,0.0,,1025.5,Stark bewölkt,0.83,1581156000,1,16.093,185,3.9,1.58
12,0.51,0.97,-1.92,0.75,cloudy,312.4,,0.0,0.0,,1025.1,Stark bewölkt,2.12,1581159600,1,16.093,183,3.83,1.6
13,2.02,0.97,-1.2,0.72,cloudy,313.4,,0.0,0.0,,1024.8,Stark bewölkt,3.32,1581163200,1,16.093,180,3.71,1.51
14,3.58,1.0,-1.65,0.64,cloudy,311.4,,0.0,0.0,,1024.7,Stark bewölkt,4.67,1581166800,1,16.093,174,3.54,1.5
15,5.57,1.0,-0.6,0.64,cloudy,310.5,,0.0,0.0,,1024.1,Stark bewölkt,5.57,1581170400,1,16.093,179,3.53,1.12
16,4.9,1.0,0.03,0.71,cloudy,309.5,,0.0,0.0,,1023.8,Stark bewölkt,4.9,1581174000,0,16.093,184,3.4,0.9
17,4.69,0.99,0.17,0.73,cloudy,307.6,,0.0,0.0,,1023.8,Stark bewölkt,4.69,1581177600,0,16.093,186,2.95,0.88
18,4.18,0.98,-0.03,0.74,cloudy,305.5,,0.0,0.0,,1024.1,Stark bewölkt,4.18,1581181200,0,16.093,183,2.38,0.93
19,3.94,0.97,-0.07,0.75,cloudy,302.1,,0.0,0.0,,1024.2,Stark bewölkt,3.94,1581184800,0,16.093,172,2.52,1.22
20,3.82,0.98,0.19,0.77,cloudy,303.8,,0.0,0.0,,1024.2,Stark bewölkt,3.82,1581188400,0,16.093,176,2.59,1.16
21,3.51,0.98,0.22,0.79,cloudy,307.7,,0.0,0.0,,1024.2,Stark bewölkt,3.51,1581192000,0,16.093,186,2.81,1.15
22,3.18,0.99,0.13,0.8,cloudy,313.6,,0.0,0.0,,1024.3,Stark bewölkt,3.18,1581195600,0,16.093,192,3.04,1.17
23,2.92,0.97,0.01,0.81,cloudy,321.6,,0.0,0.0,,1024.4,Stark bewölkt,2.92,1581199200,0,16.093,194,3.11,1.27
