,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,11.22,0.18,2.41,0.55,11.22,1552172400,0.0,10.003,272,13.9,7.11
1,10.63,0.08,2.41,0.57,10.63,1552176000,0.0,10.003,254,,4.89
2,10.63,0.9,2.41,0.57,10.63,1552179600,0.0,10.003,252,,3.3
3,10.22,0.9,3.0,0.61,10.22,1552183200,0.0,,255,,3.39
4,8.81,1.0,2.83,0.66,8.81,1552186800,0.0,10.003,170,,0.87
5,9.23,0.77,4.42,0.72,9.23,1552190400,0.0,10.003,200,,0.87
6,8.23,0.9,6.41,0.88,8.23,1552194000,0.0,9.587,170,,0.87
7,8.23,1.0,7.41,0.95,8.23,1552197600,0.0,7.346,170,,1.28
8,6.19,1.0,7.41,0.92,8.64,1552201200,0.0,9.177,191,,4.31
9,10.22,0.9,9.0,0.92,10.22,1552208400,1.0,10.003,202,,2.99
10,12.22,0.9,10.99,0.92,12.22,1552212000,2.0,7.522,248,,5.38
11,13.81,0.9,9.0,0.73,13.81,1552215600,2.0,10.003,253,11.8,8.8
12,15.22,,6.41,0.56,15.22,1552219200,,10.003,262,17.62,13.19
13,14.22,0.62,6.41,0.59,14.22,1552222800,2.0,10.003,251,17.22,10.01
14,15.05,0.62,0.42,0.37,15.05,1552226400,2.0,10.003,272,23.21,15.4
15,13.64,0.66,0.01,0.39,13.64,1552230000,1.0,10.003,265,20.64,15.27
16,12.64,0.66,-2.58,0.35,12.64,1552233600,0.0,10.003,261,24.23,15.98
17,11.63,0.52,-3.57,0.34,11.63,1552237200,0.0,10.003,269,20.24,13.99
18,10.63,0.66,-2.41,0.4,10.63,1552240800,0.0,10.003,281,19.46,10.77
19,2.3,0.75,0.99,0.67,6.63,1552244400,0.0,10.003,270,16.01,7.98
20,1.75,0.77,0.99,0.67,6.63,1552248000,0.0,10.003,279,14.4,10.02
21,1.04,0.62,0.01,0.67,5.64,1552251600,0.0,10.003,261,14.07,7.86
22,0.68,0.19,0.01,0.7,5.06,1552255200,0.0,10.003,260,15.4,6.74
