,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,12.64,0.77,8.0,0.73,12.64,1552690800,0,10.003,255,,8.48
1,12.22,0.77,8.0,0.75,12.22,1552694400,0,10.003,252,,8.55
2,11.63,0.9,8.0,0.78,11.63,1552698000,0,10.003,257,,8.66
3,7.68,0.9,7.41,0.85,9.81,1552701600,0,9.414,327,,4.19
4,7.57,1.0,7.41,0.88,9.23,1552705200,0,8.759,330,8.21,3.03
5,7.74,1.0,6.83,0.88,8.64,1552708800,0,9.177,289,,1.85
6,8.23,1.0,7.41,0.95,8.23,1552712400,0,9.587,221,,0.87
7,10.22,1.0,8.0,0.86,10.22,1552716000,0,10.003,248,8.8,6.5
8,11.22,1.0,7.41,0.77,11.22,1552719600,0,10.003,246,,8.15
9,10.22,0.9,8.42,0.89,10.22,1552723200,1,10.003,236,10.3,9.07
10,10.63,0.9,8.0,0.84,10.63,1552726800,2,10.003,233,9.8,7.61
11,11.22,0.9,6.41,0.72,11.22,1552734000,3,10.003,236,12.39,8.06
12,11.63,0.9,6.0,0.68,11.63,1552737600,3,10.003,242,14.4,9.39
13,11.63,0.9,5.41,0.66,11.63,1552741200,2,10.003,231,11.8,10.87
14,10.63,0.9,4.42,0.65,10.63,1552744800,2,10.003,241,16.09,11.67
15,11.22,0.9,4.42,0.63,11.22,1552748400,1,10.003,242,15.11,10.01
16,11.22,0.9,4.42,0.63,11.22,1552752000,0,10.003,246,12.39,8.87
17,10.63,0.9,4.01,0.64,10.63,1552755600,0,10.003,237,,6.62
18,10.63,,4.01,0.64,10.63,1552759200,0,10.003,232,,7.2
19,10.22,0.57,3.42,0.63,10.22,1552762800,0,10.003,233,,6.29
20,7.84,0.62,3.83,0.67,9.64,1552766400,0,10.003,219,,3.43
21,5.94,0.08,4.42,0.75,8.64,1552773600,0,10.003,215,,4.88
