,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,11.65,0.53,10.68,0.94,11.65,1569448800,0,10.003,230,2.15
1,12.33,0.36,10.68,0.9,12.33,1569452400,0,10.003,230,1.84
2,11.65,0.75,10.99,0.96,11.65,1569456000,0,10.003,231,2.0
3,11.65,0.75,10.99,0.96,11.65,1569459600,0,10.003,207,1.84
4,11.65,0.75,10.3,0.91,11.65,1569463200,0,10.003,240,2.0
5,10.95,0.53,10.3,0.96,10.95,1569466800,0,10.003,215,1.84
6,10.95,0.44,10.68,0.98,10.95,1569470400,0,10.003,230,2.6
7,10.95,0.75,10.95,1.0,10.95,1569474000,0,10.003,230,1.5
8,11.96,0.75,10.99,0.94,11.96,1569477600,0,10.003,221,2.6
9,11.96,0.75,10.99,0.94,11.96,1569481200,1,8.763,221,4.11
10,11.96,0.75,11.96,1.0,11.96,1569484800,1,8.452,189,2.0
11,13.33,0.75,12.69,0.96,13.33,1569488400,2,9.383,210,2.87
12,14.03,0.36,12.69,0.92,14.03,1569492000,3,10.003,204,2.46
13,15.02,0.53,13.0,0.88,15.02,1569495600,4,10.003,197,2.46
14,16.02,0.75,13.69,0.86,16.02,1569499200,3,10.003,183,2.72
15,16.72,0.75,13.0,0.79,16.72,1569502800,3,10.003,243,5.86
16,16.33,0.53,13.0,0.81,16.33,1569506400,2,10.003,216,3.22
17,16.02,0.75,13.0,0.82,16.02,1569510000,1,9.691,225,2.87
18,16.33,0.75,14.0,0.86,16.33,1569513600,0,10.003,208,2.46
19,16.33,0.75,13.69,0.84,16.33,1569517200,0,10.003,217,2.46
20,15.33,0.75,13.69,0.9,15.33,1569520800,0,10.003,221,3.6
21,16.02,0.53,13.69,0.86,16.02,1569524400,0,10.003,221,3.1
22,15.33,0.53,13.69,0.9,15.33,1569528000,0,10.003,243,3.25
23,15.33,0.75,13.0,0.86,15.33,1569531600,0,10.003,252,3.29
