,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,11.26,0.44,6.69,0.73,11.26,1556056800,0.0,10.003,81.0,,1.34
1,8.93,0.44,5.69,0.75,9.95,1556060400,0.0,10.003,64.0,,2.26
2,9.64,0.44,5.69,0.76,9.64,1556064000,0.0,10.003,,,0.0
3,7.12,0.19,5.0,0.82,7.96,1556067600,0.0,10.003,101.0,,1.69
4,7.33,0.19,4.69,0.83,7.33,1556071200,0.0,10.003,62.0,,0.65
5,5.82,0.19,5.38,0.92,6.65,1556074800,0.0,10.003,289.0,,1.5
6,6.34,0.19,4.69,0.89,6.34,1556078400,0.0,10.003,293.0,,0.85
7,6.45,0.19,5.38,0.89,7.03,1556082000,0.0,10.003,307.0,,1.35
8,9.4,,6.77,0.84,9.4,1556085600,,10.003,41.0,,1.0
9,12.4,0.19,6.69,0.68,12.4,1556089200,2.0,10.003,47.0,,1.35
10,15.71,0.19,7.69,0.59,15.71,1556092800,3.0,10.003,101.0,,0.5
11,18.02,0.44,7.31,0.5,18.02,1556096400,4.0,10.003,321.0,,2.11
12,18.96,0.27,7.69,0.48,18.96,1556100000,6.0,10.003,270.0,,2.6
13,19.96,0.75,8.07,0.46,19.96,1556103600,5.0,10.003,8.0,,2.95
14,21.27,0.75,7.14,0.4,21.27,1556107200,5.0,10.003,101.0,,3.22
15,22.95,0.75,7.14,0.36,22.95,1556110800,4.0,10.003,110.0,,3.37
16,23.33,0.75,5.38,0.31,23.33,1556114400,3.0,10.003,92.0,9.8,3.22
17,22.64,0.75,2.62,0.27,22.64,1556118000,2.0,10.003,162.0,12.9,6.74
18,22.64,0.75,2.31,0.26,22.64,1556121600,1.0,10.003,161.0,12.9,6.39
19,22.33,0.75,2.31,0.27,22.33,1556125200,0.0,10.003,175.0,11.8,4.79
20,15.13,0.53,5.83,0.54,15.13,1556128800,0.0,10.003,226.0,11.79,6.17
21,12.81,0.36,2.69,0.5,12.81,1556132400,0.0,10.003,251.0,13.4,8.66
22,8.9,0.36,3.0,0.62,9.95,1556136000,0.0,10.003,250.0,,2.31
23,7.12,0.19,3.7,0.74,7.96,1556139600,0.0,10.003,199.0,,1.69
