,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,1.21,0.0,-1.17,0.84,1.21,1550444400,0,10.003,,0.0
1,-0.19,0.0,-2.0,0.88,-0.19,1550448000,0,10.003,285.0,1.3
2,-0.59,0.0,-2.99,0.84,-0.59,1550451600,0,10.003,251.0,0.41
3,-0.59,0.0,-2.99,0.84,-0.59,1550455200,0,10.003,,0.0
4,-0.59,0.0,-2.99,0.84,-0.59,1550458800,0,10.003,210.0,0.21
5,-1.61,0.0,-3.99,0.84,-1.61,1550462400,0,10.003,,0.0
6,-1.61,0.0,-3.4,0.88,-1.61,1550466000,0,10.003,,0.0
7,-1.61,0.0,-3.4,0.88,-1.61,1550469600,0,10.003,,0.0
8,-2.18,0.0,-4.4,0.85,-2.18,1550473200,0,10.003,,0.0
9,0.38,0.0,-1.42,0.88,0.38,1550476800,0,10.003,,0.0
10,3.22,0.0,0.01,0.79,3.22,1550480400,1,10.003,,0.0
11,5.64,0.0,0.01,0.67,5.64,1550484000,2,10.003,200.0,0.87
12,8.23,0.0,0.01,0.56,8.23,1550487600,2,10.003,210.0,1.08
13,10.63,0.0,0.42,0.49,10.63,1550491200,2,10.003,178.0,2.16
14,12.05,0.0,-0.19,0.43,12.05,1550494800,2,10.003,230.0,0.87
15,13.05,0.0,-0.19,0.4,13.05,1550498400,1,10.003,205.0,1.75
16,13.64,0.0,0.83,0.42,13.64,1550502000,0,10.003,200.0,1.08
17,12.64,0.0,1.41,0.46,12.64,1550505600,0,10.003,151.0,2.15
18,10.4,0.0,0.23,0.49,10.4,1550509200,0,10.003,154.0,1.5
19,6.68,0.0,0.42,0.61,7.4,1550512800,0,10.003,3.0,1.5
20,4.2,,0.42,0.71,5.22,1550516400,0,10.003,143.0,1.5
21,4.23,0.0,-0.59,0.71,4.23,1550520000,0,10.003,170.0,1.28
22,4.23,0.0,-0.59,0.71,4.23,1550523600,0,10.003,191.0,1.08
23,2.81,0.0,-0.59,0.78,2.81,1550527200,0,10.003,180.0,0.87
