,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,7.27,0.75,5.69,0.9,7.27,1555455600,0,10.003,227,1.16
1,7.32,0.36,6.07,0.88,7.96,1555459200,0,10.003,278,1.5
2,7.32,,7.07,0.94,7.96,1555462800,0,10.003,191,1.5
3,5.51,0.36,7.07,0.99,7.27,1555466400,0,10.003,221,2.6
4,6.97,0.36,7.07,0.96,7.65,1555470000,0,10.003,238,1.5
5,6.96,0.36,6.96,1.0,6.96,1555473600,0,10.003,265,0.99
6,7.65,0.36,7.07,0.96,7.65,1555477200,0,8.625,135,0.65
7,5.96,0.36,7.07,0.96,7.65,1555480800,0,7.927,240,2.6
8,8.64,0.75,7.38,0.92,8.64,1555484400,1,7.927,260,1.0
9,8.33,0.75,8.07,0.9,9.64,1555488000,2,9.31,240,2.6
10,11.65,0.36,7.38,0.75,11.65,1555495200,5,10.003,83,1.76
11,13.33,0.36,6.99,0.65,13.33,1555498800,6,10.003,20,1.5
12,14.33,0.36,6.69,0.6,14.33,1555502400,6,10.003,41,3.75
13,15.33,0.36,7.38,0.59,15.33,1555506000,5,10.003,90,4.11
14,16.64,0.27,7.38,0.54,16.64,1555509600,4,10.003,60,3.6
15,16.64,0.36,3.7,0.42,16.64,1555516800,1,10.003,77,4.45
16,15.95,0.19,3.76,0.44,15.95,1555520400,0,10.003,55,4.56
17,8.05,0.19,-0.24,0.5,9.57,1555531200,0,10.003,76,2.91
18,7.39,,-1.23,0.48,9.26,1555534800,0,10.003,83,3.41
