,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-1.9,0.98,-0.75,0.87,cloudy,364.7,0.0539,0.08,rain,1016.6,Stark bewölkt,1.15,1611788400,0,16.093,245,6.8,2.74
1,-1.34,0.98,0.19,0.9,cloudy,370.1,0.1084,0.18,rain,1015.7,Stark bewölkt,1.68,1611792000,0,15.327,233,8.09,2.83
2,-1.27,1.0,0.28,0.9,cloudy,370.1,0.1211,0.18,rain,1015.3,Stark bewölkt,1.74,1611795600,0,14.797,228,8.04,2.84
3,-1.12,1.0,0.65,0.91,cloudy,369.0,0.14,0.2,rain,1014.5,Stark bewölkt,1.98,1611799200,0,14.561,222,8.64,2.99
4,-1.05,1.0,0.85,0.91,cloudy,363.1,0.1527,0.24,rain,1013.6,Stark bewölkt,2.13,1611802800,0,14.661,218,9.04,3.12
5,-1.0,1.0,1.3,0.93,rain,359.4,0.1467,0.36,rain,1012.8,Nieselregen möglich,2.34,1611806400,0,14.935,213,9.84,3.4
6,-1.23,1.0,1.59,0.95,rain,355.4,0.1694,0.52,rain,1011.8,Nieselregen möglich,2.38,1611810000,0,10.148,212,10.63,3.81
7,-1.56,1.0,1.83,0.95,rain,350.0,0.2457,0.64,rain,1011.2,Leichter Regen möglich,2.49,1611813600,0,13.066,213,12.06,4.55
8,-1.59,1.0,2.05,0.96,rain,344.1,0.557,0.72,rain,1010.1,Leichter Regen,2.62,1611817200,0,11.554,212,12.51,4.9
9,-1.47,1.0,2.18,0.96,rain,338.2,1.1112,0.78,rain,1009.2,Regen,2.78,1611820800,0,7.82,209,12.8,5.04
10,-1.52,1.0,2.43,0.97,rain,333.3,1.3756,0.79,rain,1007.8,Regen,2.84,1611824400,0,6.775,213,14.46,5.31
11,-1.3,1.0,2.86,0.98,rain,330.9,1.5811,0.82,rain,1006.7,Regen,3.13,1611828000,1,7.336,221,16.33,5.62
12,-0.77,1.0,3.29,0.97,rain,332.7,1.5027,0.78,rain,1005.7,Regen,3.71,1611831600,1,7.284,233,17.17,6.08
13,-0.17,1.0,3.29,0.94,rain,331.9,1.8632,0.8,rain,1005.1,Regen und frische Brise,4.16,1611835200,1,2.234,240,17.47,5.99
14,0.33,0.99,3.46,0.92,rain,334.7,1.3839,0.73,rain,1004.7,Regen und frische Brise,4.72,1611838800,1,4.379,248,18.49,6.52
15,0.87,1.0,4.04,0.92,rain,334.6,0.7293,0.61,rain,1004.5,Leichter Regen möglich und frische Brise,5.21,1611842400,0,3.691,252,18.36,6.74
16,1.37,1.0,4.38,0.92,rain,337.3,0.6669,0.6,rain,1004.7,Leichter Regen möglich und frische Brise,5.59,1611846000,0,8.713,254,18.94,6.73
17,1.92,0.99,4.66,0.91,rain,339.5,0.6767,0.55,rain,1005.0,Leichter Regen möglich und frische Brise,6.03,1611849600,0,11.729,257,18.79,6.74
18,2.2,0.94,4.55,0.89,rain,340.2,0.5546,0.51,rain,1005.6,Leichter Regen möglich und frische Brise,6.28,1611853200,0,16.093,258,19.43,6.88
19,2.69,1.0,4.72,0.88,rain,337.8,0.4784,0.52,rain,1006.3,Leichter Regen möglich und frische Brise,6.59,1611856800,0,10.279,261,18.61,6.62
20,2.96,0.99,4.63,0.86,rain,337.3,0.2406,0.41,rain,1006.8,Leichter Regen möglich und frische Brise,6.78,1611860400,0,16.093,262,18.23,6.55
21,2.8,0.96,4.33,0.85,rain,334.8,0.1567,0.28,rain,1007.2,Nieselregen möglich und frische Brise,6.62,1611864000,0,16.093,259,18.06,6.41
22,2.23,0.89,3.91,0.86,wind,330.9,0.1283,0.24,rain,1007.6,Frische Brise und stark bewölkt,6.15,1611867600,0,16.093,258,17.89,6.32
23,2.12,0.84,3.53,0.85,partly-cloudy-night,331.2,0.0884,0.2,rain,1007.7,Überwiegend bewölkt,5.91,1611871200,0,16.093,255,16.86,5.81
